ID,Comune,Classe-priorità,X,Y
6000129,Sassoferrato,4,12.84935825676386,43.406185856561919
6000130,Fabriano,2,12.913415525927086,43.3418053715219
6000131,Fabriano,2,12.912030429561336,43.33974515097789
6000134,Cerreto D'esi,3,12.986085195395477,43.312881619294203
6000140,Fabriano,3,12.929356400048224,43.351909722213321
6000143,Fabriano,2,12.903336515128645,43.342161213739466
6000144,Cerreto D'esi,2,12.978501678942717,43.321806002756723
6000146,Fabriano,3,12.912857615240457,43.342965732214843
6000196,Cerreto D'esi,4,12.982197233093821,43.314857021929789
6000200,Sassoferrato,4,12.849721302597253,43.439885666963832
6000215,Cerreto D'esi,2,12.983300391619158,43.313940048340996
6000220,Serra San Quirico,3,13.060528134536741,43.44794300098831
6000231,Fabriano,3,12.902947588704309,43.345215481703818
6000232,Fabriano,2,12.908437907492983,43.339463378042815
6000233,Fabriano,3,12.902910599911323,43.34521481019565
6000243,Sassoferrato,3,12.818966964503316,43.381713294297825
6000250,Cerreto D'esi,3,12.982336350663402,43.300965989252376
6000251,Sassoferrato,3,12.841908834645002,43.511157579406628
6000252,Fabriano,3,12.911025230803485,43.335602891807859
6000254,Fabriano,3,12.935698724638106,43.34608169902333
6000262,Fabriano,3,12.950637480762879,43.292964709719335
6000306,Fabriano,4,12.912386994759036,43.341219336001174
6000375,Cerreto D'esi,4,12.984385932792692,43.301992603956393
6000434,Fabriano,4,12.923965145746578,43.349353822349322
6000606,Fabriano,3,12.891197999232761,43.380241386956264
6000637,Fabriano,2,12.919082791411684,43.348526711896
6000762,Fabriano,4,12.907999518394456,43.35258337385357
6000805,Fabriano,4,12.909190198117745,43.340188472126805
6000818,Fabriano,3,12.957808840307889,43.325075929970097
6000841,Fabriano,3,12.920465729806144,43.352468674438143
6000842,Fabriano,3,12.891160677058473,43.380249699298126
6000844,Sassoferrato,3,12.860803002110893,43.470436959406676
6000845,Fabriano,4,12.907974855861418,43.352582921402302
6000848,Fabriano,3,12.947302130142063,43.320277627229615
6000849,Serra San Quirico,3,13.027365964994184,43.43250083337454
6000859,Fabriano,4,12.900213892823745,43.331109849576762
6000860,Fabriano,3,12.889246931199516,43.32296623641232
6000861,Fabriano,4,12.904360279992453,43.339298662651352
6000862,Fabriano,3,12.920666826529629,43.353444770290636
6000863,Fabriano,3,12.920642163749909,43.353444320594818
6000865,Fabriano,3,12.998828912649136,43.347249232630517
6000869,Fabriano,3,12.814361103616653,43.34154819116835
6000877,Cerreto D'esi,2,12.982022655881705,43.313053100665883
6000878,Serra San,3,13.058809318270615,43.404307138495248
6000879,Fabriano,3,12.84915936282782,43.26474539264818
6000880,Serra San Quirico,3,13.06050343140156,43.447942574206863
6000881,Genga,3,12.947633779609802,43.410693872375148
6000882,Cerreto D'esi,4,12.986968668875948,43.323468096459479
6000883,Cerreto D'esi,3,12.982251289519859,43.317694295216263
6000885,Fabriano,3,12.927826850733958,43.291689156312337
6000887,Fabriano,3,12.950697265235656,43.293019812297487
6000891,Sassoferrato,3,12.857276103890902,43.477880173355302
6000893,Cerreto D'esi,3,12.984360992866753,43.3020011718842
6000894,Sassoferrato,3,12.847078711482053,43.484054307079496
6000896,Cerreto D'esi,3,12.99492036069064,43.308192645851811
6000898,Sassoferrato,3,12.840546727811375,43.421992838451587
6000899,Fabriano,3,12.950640202104127,43.292883721238624
6000900,Sassoferrato,3,12.891773709510224,43.459721481352148
6000901,Fabriano,3,12.948197722101053,43.366917152731489
6000902,Fabriano,3,12.897392315357477,43.331021972842876
6000903,Fabriano,3,12.894547869304938,43.326242445282837
6000904,Serra San Quirico,4,13.02986821229092,43.458943793096537
6000905,Serra San,3,13.070202602839712,43.430521835449454
6000906,Sassoferrato,3,12.868863393038021,43.492241989275193
6000907,Sassoferrato,3,12.838935998752737,43.401298188953739
6000908,Fabriano,3,12.927162903812253,43.352914448318131
6000909,Genga,3,12.945697097004125,43.462828341643807
6000910,Sassoferrato,3,12.848718187758363,43.430187503364174
6000911,Sassoferrato,4,12.849519367770784,43.491240365310304
6000914,Sassoferrato,3,12.870269829153948,43.52363777610644
6000916,Cerreto D'esi,3,12.986493949919296,43.307972529470405
6000917,Fabriano,3,13.025700493416288,43.403163846786285
6000918,Sassoferrato,3,12.847163603680322,43.498020964366027
6000919,Fabriano,2,12.917754102944622,43.346971816421018
6000920,Serra San Quirico,4,13.060563464106417,43.447997617410955
6000921,Cerreto D'esi,2,12.984773979292692,43.317855845643756
6000922,Fabriano,3,12.960999286098579,43.303441782535813
6000923,Sassoferrato,2,12.83705402204283,43.414966703230085
6000924,Sassoferrato,4,12.818942291891712,43.381712822937899
6000925,Serra San Quirico,4,13.066254655950489,43.435776515783694
6000926,Sassoferrato,4,12.814606401359976,43.47171488387076
6000927,Sassoferrato,3,12.868890508749061,43.506936868450481
6000928,Genga,3,12.917252005916776,43.422912052805003
6000929,Sassoferrato,3,12.828186620055455,43.403192391085675
6000930,Sassoferrato,3,12.869409392994154,43.506604398443152
6000931,Sassoferrato,2,12.834831918427202,43.454073944940887
6000932,Sassoferrato,3,12.875824441222877,43.468304076596233
6000933,Fabriano,3,12.898610034451123,43.33541137348633
6000934,Fabriano,3,12.813078700794977,43.35355312952872
6000935,Fabriano,4,12.908022324702872,43.352637819246006
6000937,Sassoferrato,3,12.87527505371092,43.450466016726374
6000938,Cerreto D'esi,4,12.996856873849348,43.313800199157519
6000940,Fabriano,3,12.925476029718327,43.348102663340036
6000942,Fabriano,4,12.906660869544194,43.350965144619188
6000943,Fabriano,3,12.948160718825838,43.366916487486471
6000944,Fabriano,2,12.934554288895008,43.34635816500532
6000945,Fabriano,2,13.04638898777136,43.380000561357704
6000947,Serra San,3,13.053917357773239,43.448298841257014
6000950,Fabriano,4,12.911446559254866,43.342381702774041
6000953,Fabriano,4,12.913663988736472,43.334192404536388
6000954,Fabriano,4,12.879716691717007,43.329966180182993
6000955,Cerreto D'esi,2,12.978003220088169,43.304860289995574
6000958,Sassoferrato,3,12.86108525336455,43.478554788401617
6000959,Fabriano,3,12.912859823384148,43.340381580178878
6000960,Sassoferrato,3,12.828161938765287,43.403191922050866
6000961,Cerreto D'esi,3,12.987194389903406,43.298332342777066
6000962,Sassoferrato,4,12.849333573182113,43.406185392201003
6000963,Sassoferrato,3,12.863158383324198,43.43832786406594
6000964,Serra San Quirico,3,13.0604784905186,43.403083899595003
6000965,Genga,2,12.947609092515496,43.410693429462505
6000966,Cerreto D'esi,3,12.987580066329626,43.313916415826206
6000968,Serra San Quirico,4,13.057417468962319,43.436247945658891
6000969,Serra San Quirico,2,13.063617508970285,43.461501409618208
6000971,Fabriano,2,12.864085620890103,43.230412895232817
6000972,Cerreto D'esi,3,12.985331535979148,43.321134187440919
6000973,Fabriano,3,12.899329570179001,43.337081355766017
6000975,Sassoferrato,2,12.810160651885671,43.436658455616964
6000976,Fabriano,3,12.902332008491733,43.343745517585894
6000977,Fabriano,3,12.902307350080731,43.343745072753478
6000978,Fabriano,3,12.892408832425589,43.335666384848743
6000979,Sassoferrato,3,12.867851726876273,43.434165629453126
6000980,Sassoferrato,3,12.82885521405337,43.41385684013904
6000981,Fabriano,3,12.906943068817709,43.339526063285859
6000982,Fabriano,2,12.918221154555042,43.347745673140999
6000983,Serra San Quirico,2,13.063669800299749,43.461412254520646
6000984,Fabriano,3,12.898888065709817,43.332715244540452
6000985,Sassoferrato,4,12.853605395421887,43.428937788703493
6000986,Fabriano,3,12.868493941560391,43.340499409197619
6000988,Fabriano,2,12.901142293909048,43.33316183556925
6000989,Sassoferrato,4,12.863020026011815,43.43804615352078
6000990,Fabriano,3,12.925886917117268,43.347993058655234
6000991,Fabriano,4,12.902753104349422,43.345130880635686
6000992,Sassoferrato,4,12.846631362449871,43.398102928403397
6000993,Fabriano,3,12.902716115029198,43.345130200078856
6000994,Fabriano,4,12.90682978691631,43.351076281821477
6001019,Fabriano,4,12.907965617355803,43.352492709964622
6001020,Genga,2,12.947668984545839,43.410748528844159
6001021,Fabriano,3,12.950608911886244,43.293081254919045
6001025,Fabriano,4,12.900076821470165,43.344388432799022
6001027,Sassoferrato,4,12.890499654247309,43.43913288602279
6001028,Genga,4,12.925779098567174,43.432215191653206
6001029,Sassoferrato,2,12.881026658269999,43.509386498552111
6001030,Cerreto D'esi,3,12.975724796160504,43.321495742730477
6001031,Sassoferrato,3,12.847324917050244,43.459019000197934
6001032,Sassoferrato,3,12.883748968643182,43.465110612907544
6001033,Sassoferrato,3,12.873224316062103,43.507521820022738
6001034,Sassoferrato,3,12.887334568816634,43.440605104372089
6001037,Fabriano,2,12.922137066590375,43.351220477731744
6001038,Sassoferrato,3,12.854769485149657,43.430607376019985
6001039,Fabriano,3,12.950775715162768,43.292886154896166
6001040,Fabriano,4,13.007864748066174,43.341077123273493
6001041,Fabriano,3,12.898606398052236,43.335159190195832
6001042,Cerreto D'esi,3,12.983253130880232,43.321331651472697
6001043,Sassoferrato,3,12.816602158384711,43.410436017281583
6001044,Cerreto D'esi,3,12.98691780245168,43.330607521758537
6001045,Fabriano,3,12.853665135712342,43.380749350511707
6001046,Fabriano,2,12.973444244262003,43.354833755545648
6001047,Fabriano,2,12.973419580130669,43.354833317339221
6001048,Sassoferrato,3,12.869223319933617,43.435217665189647
6001049,Sassoferrato,4,12.886940788293581,43.440912968611272
6001050,Fabriano,3,12.868469283622714,43.340498948008204
6001051,Fabriano,3,12.947277479824825,43.320277182818295
6001052,Fabriano,3,12.950476118709004,43.292997832638378
6001054,Cerreto D'esi,3,12.974671570974929,43.295662045498702
6001055,Fabriano,3,12.960974642727223,43.303441340821024
6001056,Sassoferrato,3,12.839138905714316,43.434823931514707
6001057,Serra San Quirico,4,13.019057255426292,43.445557054664192
6001058,Sassoferrato,4,12.849189297131057,43.406074627258135
6001059,Cerreto D'esi,3,12.980439433306675,43.308360965100881
6001060,Fabriano,3,12.931137453582037,43.355777727166426
6001064,Serra San Quirico,4,13.013169908321336,43.447219658399021
6001065,Sassoferrato,3,12.849861683078894,43.439411092672628
6001067,Sassoferrato,3,12.875326353330253,43.471581254108386
6001068,Sassoferrato,3,12.820549408255978,43.390603450398949
6001069,Sassoferrato,3,12.870385635511312,43.471804435365343
6001070,Sassoferrato,3,12.820797579067522,43.430162794585677
6001071,Cerreto D'esi,3,12.986502803279221,43.309944602882275
6001072,Sassoferrato,4,12.862275036261599,43.504409271945626
6001073,Genga,3,12.882436162945851,43.429772687588247
6001074,Cerreto D'esi,3,13.005723416052941,43.319438759153307
6001076,Fabriano,4,12.906800797235014,43.343665359180214
6001077,Fabriano,2,12.950856510231391,43.293049677123129
6001078,Cerreto D'esi,2,12.971947485850933,43.311965397737772
6001079,Sassoferrato,3,12.832801384327903,43.442411345693941
6001080,Fabriano,4,12.906805126217398,43.351075829051346
6001081,Sassoferrato,2,12.819417451514155,43.461353209798489
6001082,Sassoferrato,3,12.81913383482167,43.420073611614214
6001083,Sassoferrato,2,12.866306426669032,43.445436799505245
6001084,Genga,3,12.986857995205531,43.415218136723475
6001085,Sassoferrato,3,12.873610142916204,43.463409764744021
6001086,Fabriano,4,12.91515954515255,43.346717435325502
6001089,Fabriano,3,12.853640462524039,43.380748886692082
6001090,Fabriano,2,13.007840088596247,43.341076692341474
6001093,Genga,4,12.904022491349654,43.45079872818178
6001094,Fabriano,3,12.933551276019367,43.346466096299714
6001095,Sassoferrato,2,12.867523830305764,43.491298605130751
6001096,Fabriano,3,12.919502363563991,43.348885504733943
6001097,Sassoferrato,3,12.859075198060172,43.452495741874429
6001099,Sassoferrato,3,12.846268927326928,43.493268056421897
6001100,Sassoferrato,3,12.857918097227007,43.514276993346073
6001101,Fabriano,2,12.853604998456218,43.389797302421307
6001102,Fabriano,2,12.923244757726959,43.351663793606235
6001104,Serra San Quirico,3,13.02431139071037,43.443216902384584
6001109,Serra San Quirico,3,13.060117137992615,43.446882553043238
6001110,Fabriano,3,12.853580321583742,43.389796838728024
6001111,Sassoferrato,4,12.849356063186578,43.441823648602778
6001112,Fabriano,3,12.907946481978607,43.352690454798896
6001113,Fabriano,4,12.902354807147733,43.343799964455457
6001114,Sassoferrato,4,12.853965034665148,43.434491000666341
6001115,Sassoferrato,3,12.879167673754393,43.473804543643276
6001116,Sassoferrato,3,12.832776687075349,43.442410878259373
6001117,Sassoferrato,2,12.875250352262244,43.450465558665776
6001118,Sassoferrato,3,12.874158074330769,43.530246973072806
6001119,Sassoferrato,3,12.848190776744421,43.499048745883371
6001120,Sassoferrato,3,12.850247111843627,43.438995158043745
6001122,Sassoferrato,3,12.821577197880032,43.450436592775226
6001123,Fabriano,4,12.908113591103145,43.352495424654677
6001124,Fabriano,3,12.863691108741298,43.22972119516308
6001125,Serra San Quirico,4,12.98922705080801,43.446999059285318
6001126,Sassoferrato,3,12.835164438758495,43.438521390260782
6001127,Sassoferrato,3,12.864166145973284,43.477441895943265
6001128,Sassoferrato,3,12.804878425557984,43.444687702567869
6001129,Fabriano,3,12.939020972148464,43.347438238771488
6001147,Fabriano,3,12.935667522448549,43.350277063694442
6001148,Fabriano,2,12.917717112685448,43.346971140777399
6001150,Sassoferrato,3,12.820524732036787,43.390602979517489
6001151,Fabriano,3,13.026337200635565,43.363772841648192
6001152,Fabriano,3,12.911693560385721,43.339495884523267
6001153,Fabriano,3,12.911668903200802,43.339495432666844
6001155,Serra San Quirico,4,13.027328920199952,43.432500195512581
6001156,Genga,3,12.921691681730628,43.410135100414678
6001219,Fabriano,3,12.83950148973336,43.301939688022195
6001247,Fabriano,4,12.900220728906618,43.328048568504826
6001248,Cerreto D'esi,4,12.991218326482382,43.311279132661028
6001250,Fabriano,4,12.934529627879442,43.346357718246537
6001287,Fabriano,3,12.920689645617635,43.353499212653162
6001288,Fabriano,4,12.902297809935726,43.343663856294981
6001289,Cerreto D'esi,3,12.986550311905649,43.309999466638018
6001290,Fabriano,4,12.912716258137946,43.350328522198801
6001291,Fabriano,4,12.913994372355384,43.342194109609906
6001292,Fabriano,3,12.898585378819185,43.33541091873488
6001293,Cerreto D'esi,3,12.97099773179186,43.314937939311733
6001295,Fabriano,3,12.986306153259944,43.346498096451093
6001298,Sassoferrato,2,12.820130549093577,43.420524815997439
6001299,Serra San Quirico,3,13.034079087057442,43.444195685166783
6001300,Fabriano,3,13.026312530872845,43.363772415123236
6001301,Fabriano,3,12.919469091960512,43.349137017779974
6001302,Sassoferrato,3,12.821305548314708,43.458688037918236
6001303,Cerreto D'esi,3,12.992002638614441,43.317415764034259
6001304,Fabriano,3,12.935642859849525,43.350276617238301
6001305,Sassoferrato,3,12.856186390483455,43.428968215651928
6001306,Sassoferrato,2,12.874418209157957,43.531296262308537
6001307,Fabriano,4,12.906864923737308,43.351130953837632
6001381,Fabriano,4,12.900196076277298,43.328048113986995
6001382,Fabriano,4,12.900243520690097,43.328103007141536
6001383,Cerreto D'esi,4,12.994608183893151,43.32030682900205
6001384,Serra San Quirico,3,13.054663460743532,43.459332472968995
6001385,Serra San Quirico,3,13.054638753501456,43.459332054081607
6001386,Cerreto D'esi,3,12.974470564116684,43.295775540704604
6001389,Fabriano,3,12.84322068930487,43.343518970296998
6001390,Sassoferrato,2,12.863906905575558,43.43391189280058
6001391,Fabriano,4,12.913918862046586,43.339356433833217
6001397,Serra San Quirico,3,13.06181238264411,43.449522476627337
6001413,Cerreto D'esi,3,12.98646930370046,43.307972093384869
6001416,Fabriano,4,12.91082666219498,43.337436110380146
7000001,Camerano,4,13.548821056600792,43.505868820658435
7000004,Ancona,4,13.49814998091248,43.614090499229967
7000005,Montemarciano,3,13.311232071731149,43.640275619754213
7000006,Montemarciano,3,13.325337471155906,43.64575043799185
7000007,Montemarciano,4,13.329261850384496,43.641945238343574
7000008,Montemarciano,4,13.32923706411102,43.641944873428891
7000009,Montemarciano,3,13.312643046411051,43.654972687590785
7000010,Camerano,4,13.548796323442859,43.505868510311792
7000011,Falconara,4,13.402208079679907,43.626223234961017
7000012,Montemarciano,3,13.314893114305065,43.629056864918084
7000014,Ancona,3,13.452766579368262,43.60692126522391
7000016,Ancona,3,13.519487550198049,43.57730869964081
7000031,Camerano,4,13.528123056633673,43.543619255572494
7000035,Montemarciano,4,13.309792421226293,43.639002808213434
7000039,Ancona,3,13.514264817318843,43.567588675976317
7000081,Ancona,3,13.478234469683375,43.606749982809518
7000084,Ancona,3,13.425709467625394,43.561117920297306
7000085,Ancona,3,13.424322875896543,43.538309733279981
7000094,Ancona,2,13.490927563063646,43.565419109904767
7000095,Ancona,3,13.471512326212045,43.549728294670921
7000120,Ancona,3,13.510992739936336,43.570724491145732
7000126,Montemarciano,3,13.329285140429851,43.641999604658842
7000127,Camerano,4,13.551788544738519,43.518341076340164
7000128,Ancona,4,13.444646911993448,43.561368181552091
7000129,Ancona,3,13.538351527369166,43.603338794915643
7000130,Ancona,4,13.45689962859867,43.609561260820868
7000137,Ancona,4,13.502659218168111,43.604668538337485
7000140,Montemarciano,3,13.311207286591396,43.640275259863728
7000142,Ancona,3,13.503215058946067,43.578753485567091
7000145,Ancona,3,13.423901282300287,43.619033244380176
7000149,Ancona,4,13.512739073601281,43.572223882757136
7000162,Polverigi,3,13.347564383605913,43.504199105845991
7000164,Ancona,4,13.505959878708193,43.605477067568728
7000173,Ancona,3,13.513426371770164,43.599145630145131
7000176,Ancona,2,13.456987090145683,43.606140958505691
7000188,Ancona,3,13.510019022570519,43.603171032262267
7000210,Ancona,3,13.521184922271237,43.570199528386787
7000211,Ancona,2,13.493629407104772,43.583201556757103
7000212,Ancona,2,13.512353252329229,43.608000531102334
7000213,Ancona,3,13.521147782927294,43.570199046569741
7000214,Ancona,2,13.423813853401137,43.619059051253437
7000215,Ancona,3,13.548267338163484,43.564027836079461
7000218,Falconara,3,13.334175251655122,43.62924952775338
7000219,Falconara,2,13.364313113456083,43.644172042091327
7000220,Falconara,1,13.386765233852685,43.633587540095292
7000223,Osimo,2,13.499571778038579,43.491006552819442
7000226,Ancona,3,13.471101450029762,43.600225989133591
7000245,Ancona,3,13.529243704749424,43.607444791584577
7000258,Ancona,2,13.451239075166496,43.610916315163806
7000261,Loreto,3,13.603356209002079,43.452451349313932
7000263,Ancona,2,13.551381235232066,43.586505238825723
7000265,Castelfidardo,3,13.572873789191414,43.488865781317003
7000270,Castelfidardo,3,13.536845644213138,43.471590640927289
7000280,Montemarciano,3,13.296284673165484,43.646698572418487
7000296,Ancona,4,13.431569575797804,43.613916480507065
7000297,Ancona,2,13.522150068495622,43.61325085195984
7000298,Castelfidardo,4,13.539655884481608,43.453978472833938
7000301,Castelfidardo,4,13.542565221495472,43.454807965106866
7000304,Castelfidardo,4,13.59045991414771,43.451086522494641
7000305,Castelfidardo,4,13.572849062637948,43.48886546691103
7000309,Castelfidardo,4,13.548298157367615,43.471421506455961
7000311,Castelfidardo,3,13.53201115885475,43.443003543737731
7000312,Castelfidardo,4,13.548073415927705,43.463251902987075
7000313,Castelfidardo,4,13.548048700217578,43.463251591705927
7000314,Castelfidardo,3,13.580319099480626,43.460334367732457
7000316,Castelfidardo,4,13.541104636163562,43.455923853072463
7000317,Castelfidardo,3,13.544404078215743,43.464195695645124
7000319,Castelfidardo,4,13.540680824618502,43.455558280833522
7000326,Osimo,3,13.52018548956028,43.485035427520209
7000329,Osimo,4,13.49488094171325,43.49961581017417
7000331,Osimo,3,13.508157099128237,43.505975646466389
7000336,Ancona,2,13.508770860982155,43.600030396637102
7000337,Osimo,4,13.427456718095524,43.482005596398906
7000340,Osimo,3,13.433987798765465,43.502498475866112
7000348,Osimo,3,13.467981886507555,43.471588914247604
7000349,Ancona,4,13.500766317532108,43.602059606143676
7000356,Osimo,4,13.4971848098061,43.521417929595536
7000360,Sirolo,3,13.609851673689324,43.519007920025743
7000372,Ancona,2,13.507373952605779,43.606918166991299
7000378,Ancona,4,13.428899141676402,43.61700415089625
7000381,Ancona,2,13.502352189488089,43.575590792402039
7000395,Ancona,4,13.509903177499233,43.57222296318696
7000407,Osimo,3,13.515349391956502,43.513335561746395
7000410,Osimo,3,13.441096731136385,43.497832499936635
7000417,Osimo,2,13.500454581037994,43.494313629122239
7000418,Castelfidardo,4,13.539072112010688,43.451530885703228
7000427,Osimo,4,13.486536457792297,43.486062548999186
7000433,Castelfidardo,4,13.539152536521255,43.452810500179901
7000456,Castelfidardo,3,13.542269971147196,43.454750171955389
7000461,Castelfidardo,3,13.537233495148573,43.452948039885314
7000464,Castelfidardo,3,13.526814153970612,43.44634026343298
7000470,Camerata,2,13.340151924901706,43.582777415094917
7000471,Camerata,4,13.340893364258871,43.578331243738809
7000474,Montesanvito,3,13.249262362456214,43.609720424603253
7000482,Chiaravalle,2,13.319761289816416,43.597137806781951
7000483,Chiaravalle,3,13.324009945055659,43.604304258302726
7000485,Montemarciano,3,13.307591720628812,43.623330571324679
7000488,Castelfidardo,3,13.543071244878137,43.455867899464216
7000492,Castelfidardo,3,13.544379362071997,43.464195383584482
7000498,Montesanvito,3,13.283865883093247,43.588581964886494
7000501,Castelfidardo,4,13.54101588813414,43.453446582451839
7000508,Castelfidardo,4,13.535319660004831,43.452869507841527
7000512,Castelfidardo,4,13.535597513045763,43.453647422079207
7000519,Castelfidardo,3,13.585510343114992,43.450809282966667
7000520,Castelfidardo,3,13.551514450804575,43.480142274468953
7000526,Castelfidardo,3,13.551852010792301,43.473258398642081
7000528,Castelfidardo,3,13.590070181459549,43.450838600719436
7000531,Ancona,4,13.489544209437991,43.533562701807242
7000532,Ancona,3,13.47106429367766,43.600225491680035
7000546,Montemarciano,2,13.344036079791582,43.650227704258846
7000559,Falconara,4,13.3832647957236,43.634222359088426
7000569,Polverigi,4,13.366061277845917,43.532476489454304
7000592,Loreto,4,13.605961986908042,43.449313687208978
7000604,Polverigi,3,13.36870078963959,43.518116793125863
7000606,Camerano,3,13.548012315314512,43.51689754270047
7000607,Castelfidardo,4,13.529709794482617,43.460973261928899
7000612,Castelfidardo,3,13.537880920031826,43.45634187993781
7000615,Castelfidardo,2,13.5355700057469,43.453250890032244
7000620,Castelfidardo,3,13.585766663292469,43.450947518238607
7000628,Ancona,3,13.448880169277226,43.59180503243708
7000629,Castelfidardo,4,13.559096281891977,43.493059933982749
7000637,Osimo,3,13.497768970433501,43.511341074338738
7000640,Falconara,3,13.404811952810114,43.606973299727471
7000665,Ancona,4,13.515515988691298,43.598812630364883
7000675,Ancona,2,13.502352189488089,43.575590792402039
7000690,Ancona,3,13.487851877257386,43.606670541486302
7000693,Ancona,3,13.482040789913732,43.596806249520277
7000697,Ancona,4,13.513710348404715,43.57502774314186
7000698,Ancona,4,13.512548115000532,43.619699138210102
7000714,Ancona,4,13.505986330128147,43.592394708654595
7000715,Castelfidardo,4,13.537765458188884,43.462670311528321
7000718,Castelfidardo,3,13.538793349332378,43.454894875269026
7000719,Castelfidardo,3,13.55904618315439,43.493086315170714
7000720,Castelfidardo,4,13.546486609445768,43.447447463320316
7000721,Castelfidardo,4,13.567130707062558,43.490639775819957
7000724,Castelfidardo,4,13.583938699926428,43.474722851858679
7000725,Castelfidardo,4,13.564876485786177,43.490782578532752
7000726,Castelfidardo,4,13.569930190274446,43.490449730068484
7000732,Castelfidardo,4,13.577516395429146,43.454924043654707
7000733,Castelfidardo,4,13.536125123685416,43.45380725227988
7000735,Castelfidardo,3,13.536426029911949,43.453117786708248
7000736,Castelfidardo,4,13.586210225192373,43.450475782010294
7000739,Camerano,4,13.568743449722197,43.540668549605364
7000741,Camerano,3,13.548234426053893,43.537555638223928
7000743,Castelfidardo,3,13.54090453641034,43.455507110597786
7000744,Castelfidardo,4,13.542540508495305,43.454807643501105
7000745,Castelfidardo,3,13.551327187270381,43.47400809718728
7000747,Camerano,4,13.530815659581993,43.51633565117119
7000751,Camerano,4,13.545013754396354,43.515535810341881
7000755,Camerano,4,13.550632440822254,43.526835246824952
7000772,Polverigi,4,13.351813208172446,43.526248249837394
7000773,Montemarciano,2,13.302178286148084,43.629390900113741
7000775,Polverigi,4,13.38459982143949,43.533415304706153
7000780,Polverigi,3,13.409540959316359,43.531865225693629
7000788,Polverigi,4,13.387539567883962,43.52294914056894
7000791,Polverigi,4,13.398488383623585,43.524894864769728
7000796,Agugliano,3,13.399011889869586,43.566365536279726
7000797,Camerano,3,13.543793599184484,43.515340200216869
7000798,Agugliano,4,13.35964492914313,43.539533759703168
7000802,Agugliano,4,13.377701082908262,43.550227077674627
7000804,Agugliano,3,13.382394499363317,43.563583443197594
7000808,Agugliano,4,13.377676332489315,43.550226721804592
7000813,Camerano,4,13.554902810840483,43.528861199863243
7000815,Camerano,4,13.554539356523049,43.509362825959393
7000816,Osimo,3,13.502429281511064,43.462951210717513
7000817,Camerano,4,13.535123200201706,43.518813023395374
7000818,Camerano,4,13.535098461557325,43.518812710306428
7000821,Osimo,4,13.513985161394531,43.532118272598353
7000831,Osimo,3,13.550900765014431,43.49339754153052
7000833,Osimo,3,13.42537779954595,43.484444101589652
7000843,Osimo,4,13.523401968480693,43.518977359834089
7000845,Osimo,3,13.521993073198155,43.521444266152557
7000847,Sirolo,3,13.612956652459751,43.51903662598577
7000849,Osimo,4,13.469240613360428,43.48930782385105
7000850,Osimo,3,13.512600653189841,43.4690897517319
7000852,Osimo,4,13.528678541566736,43.511617047718239
7000854,Camerano,4,13.535815749863994,43.520361593218617
7000857,Osimo,3,13.431540739412519,43.481395409042264
7000859,Osimo,3,13.521314687231611,43.471696945058497
7000863,Osimo,3,13.534237758316408,43.488944165780758
7000876,Offagna,4,13.467848345098986,43.527727471516947
7000878,Osimo,3,13.491824709678966,43.523499299612226
7000879,Osimo,4,13.548320702237332,43.494229198687783
7000881,Offagna,4,13.4412678824977,43.527224025066062
7000882,Osimo,3,13.493480712793653,43.459916292620363
7000883,Ancona,3,13.499683989220124,43.614695898653444
7000885,Ancona,4,13.432757909477894,43.612059974067733
7000888,Ancona,3,13.42378836839112,43.619085706227906
7000890,Ancona,4,13.498539348710853,43.611889651248532
7000893,Osimo,4,13.524231117485398,43.517448374125365
7000894,Offagna,4,13.440871741815675,43.535394263456006
7000895,Ancona,4,13.506484128945546,43.596308922499269
7000898,Polverigi,2,13.351788469187319,43.526247896854954
7000900,Osimo,3,13.481680767890326,43.504645591815105
7000903,Ancona,4,13.434869209693414,43.612836236143423
7000905,Polverigi,2,13.34753965297044,43.504198742580272
7000906,Osimo,3,13.426479335217742,43.489645611902574
7000912,Osimo,4,13.468259202350831,43.466973517239531
7000916,Ancona,4,13.520266105679681,43.604168539633676
7000917,Ancona,3,13.512761343712212,43.602000225608521
7000919,Castelfidardo,4,13.569905463711954,43.490449424027553
7000920,Chiaravalle,4,13.322420203758877,43.596861731404978
7000922,Osimo,3,13.499537525160196,43.487395459825237
7000926,Castelfidardo,4,13.537065379847048,43.449668379688681
7000927,Falconara,4,13.392398131607111,43.625500408321841
7000928,Osimo,3,13.508793415144575,43.472587779841334
7000929,Osimo,4,13.489594612161659,43.485418683514858
7000930,Falconara,4,13.405127668575526,43.625498691847248
7000932,Montesanvito,3,13.290949783905052,43.586887342329618
7000933,Montesanvito,4,13.307645802280071,43.585614132392891
7000939,Montesanvito,2,13.270614381801087,43.598862728026575
7000942,Montesanvito,3,13.301339273481616,43.586997209956245
7000943,Montesanvito,3,13.249842115748498,43.598276391872417
7000944,Montesanvito,3,13.249817348494057,43.598276017860847
7000969,Montesanvito,3,13.306403908908509,43.587054366168225
7000992,Montesanvito,2,13.249865317147737,43.598330769274533
7001010,Falconara,3,13.370812705471893,43.610581454138078
7001022,Castelfidardo,4,13.572909607627459,43.48892025270785
7001025,Castelfidardo,4,13.535572802335972,43.453647107867006
7001029,Castelfidardo,3,13.585713906982715,43.450559684778383
7001056,Castelfidardo,3,13.56709808632111,43.490450286710903
7001060,Castelfidardo,4,13.572964359858169,43.488695835021282
