Id_Regione;ID_Unità;Provincia;Comune - Frazione;Categoria;Descrizione materiali;Tipologia;A - Friabilità;B - Uso pubblico;C - Accessibilità;D - Presenza di confinamento;I1 - Quantità di materiale stimato (Kg);Peso stimato friabile (kg);Peso stimato compatto (kg);I2 - Presenza di un programma di manutenzione e controllo;I3 - Attività;I4 - Dispersione di fibre;I5 - Concentrazione di fibre aerodisperse (ff/l);I6 - Area di estensione del sito (m2);Effettiva area perimetrale (m2);I7 - Superficie esposta all’aria (m2);Effettiva superficie con amianto friabile  (m2);Effettiva superficie con amianto compatto (m2);I8 - Coinvolgimento del sito in lavori di urbanizzazione;I9 - Stato di conservazione delle strutture edili;I10 - Tempo trascorso dalla dismissione (anni);Data dismissione (gg-mm-aaaa);I11 - Tipologia di amianto presente;I12 - Dati epidemiologici;I13 - Frequenza di utilizzo;I14 - Distanza dal centro urbano (m);Distanza dal centro urbano (km);I15 - Densità di popolazione;I16 - Età media dei soggetti frequentatori (anni);Tipo di bonifica;Tipo di intervento;Costi Totali stimati dell intervento (€);Fondi locali/regionali assegnati;Fondi da richiedere;Classe di priorità;Coefficiente di priorità;Punteggio Mappatura;Coordinate X (WGS84-UTM fuso 32);Coordinate Y (WGS84-UTM fuso 32)
117;27464;Al;Novi Ligure;2;LASTRE TETTO;DEPOSITO;1;1;1;2,5;15;;;1;1;1;2;5;1800;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;196;0;0
117;27465;Al;Novi Ligure;2;LASTRE TETTO;DEPOSITO;1;1;1;2,5;15;;;1;1;1;2;5;2500;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;196;0;0
117;27466;Al;Novi Ligure;2;LASTRE TETTO;ESPOSIZIONE AUTOMOBILI;1;1;1;2,5;15;;;1;1;1;2;5;4000;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;196;0;0
117;27468;Al;Novi Ligure;2;LASTRE TETTO;ESPOSIZIONE AUTOMOBILI;1;1;1;2,5;15;;;1;1;1;2;5;4000;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;196;0;0
117;27469;Al;Novi Ligure;2;LASTRE TETTO;;1;1;1;2,5;15;;;1;1;1;2;9;9800;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;213;0;0
117;27470;Al;Novi Ligure;2;LASTRE TETTO;;1;1;1;2,5;15;;;1;1;1;2;9;9800;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;213;0;0
117;27471;Al;Novi Ligure;2;LASTRE TETTO;;1;1;1;2,5;15;;;1;1;1;2;9;14800;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;213;0;0
117;27472;Al;Novi Ligure;2;LASTRE TETTO;;1;1;1;2,5;15;;;1;1;1;2;9;14800;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;213;0;0
117;27473;Al;Novi Ligure;2;LASTRE TETTO;;1;1;1;2,5;15;;;1;1;1;2;9;14800;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;213;0;0
117;27475;Al;Novi Ligure;2;LASTRE TETTO;;1;1;1;2,5;15;;;1;1;1;2;9;14800;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;213;0;0
117;27476;Al;Novi Ligure;2;LASTRE TETTO;;1;1;1;2,5;15;;;1;3;1;2;5;4500;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;327;0;0
117;27477;Al;Novi Ligure;2;LASTRE TETTO;;1;1;1;2,5;15;;;1;1;1;2;9;5600;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;213;0;0
117;27478;Al;Novi Ligure;2;LASTRE;;1;1;1;2,5;15;;;1;1;1;2;5;4000;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;196;0;0
117;27479;Al;Novi Ligure;2;LASTRE;;1;1;1;2,5;10;;;1;1;1;2;5;4000;5;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;163;0;0
117;27480;Al;Novi Ligure;2;LASTRE;;1;1;1;2,5;10;;;1;1;1;2;5;4000;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;175;0;0
117;27481;Al;Novi Ligure;2;LASTRE TETTO;;1;1;1;2,5;15;;;1;1;1;2;5;3500;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;196;0;0
117;27482;Al;Novi Ligure;2;LASTRE TETTO;;1;1;1;2,5;15;;;1;1;1;2;5;3500;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;196;0;0
117;27488;Al;Novi Ligure;2;LASTRE;;1;1;1;2,5;15;;;1;1;1;2;5;5000;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;196;0;0
117;27556;Al;Novi Ligure;2;LASTRE TETTO;;1;1;1;2,5;15;;;1;1;1;2;5;3500;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;196;0;0
117;27558;Al;Novi Ligure;2;LASTRE TETTO;ESPOSIZIONE - OFFICINA;1;1;1;2,5;15;;;1;1;1;2;5;3000;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;196;0;0
117;27563;Al;Novi Ligure;2;LASTRE;DEPOSITO-STOCCAGGIO;1;1;1;2,5;15;;;1;1;1;2;9;60000;8;;;1;30;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;332;0;0
117;27564;Al;Novi Ligure;2;LASTRE;DEPOSITO-STOCCAGGIO;1;1;1;2,5;15;;;1;1;1;2;9;60000;8;;;1;30;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;332;0;0
117;27565;Al;Novi Ligure;2;LASTRE;DEPOSITO-STOCCAGGIO;1;1;1;2,5;10;;;1;1;1;2;9;60000;5;;;1;30;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;298;0;0
117;27566;Al;Novi Ligure;2;LASTRE;DEPOSITO-STOCCAGGIO;1;1;1;2,5;10;;;1;1;1;2;9;60000;5;;;1;30;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;298;0;0
117;27567;Al;Novi Ligure;2;LASTRE;DEPOSITO-STOCCAGGIO;1;1;1;2,5;15;;;1;1;1;2;9;60000;8;;;1;30;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;332;0;0
117;27568;Al;Novi Ligure;2;LASTRE;DEPOSITO-STOCCAGGIO;1;1;1;2,5;15;;;1;1;1;2;9;60000;8;;;1;30;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;332;0;0
117;27569;Al;Novi Ligure;2;LASTRE;DEPOSITO-STOCCAGGIO;1;1;1;2,5;10;;;1;1;1;2;9;60000;5;;;1;30;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;298;0;0
117;27575;Al;Novi Ligure;2;LASTRE;DEPOSITO-STOCCAGGIO;1;1;1;2,5;10;;;1;1;1;2;9;60000;5;;;1;30;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;298;0;0
117;27582;Al;Novi Ligure;2;LASTRE TETTO;;1;1;1;2,5;15;;;1;3;1;2;5;4500;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;327;0;0
117;27643;Al;Novi Ligure;2;LASTRE;OSPEDALE;1;2,5;2,5;2,5;10;;;1;1;1;2;9;28000;5;;;1;5;1;;1;1;20;5;0;4;2;-;-;;;;2;0,8;863;0;0
117;27644;Al;Novi Ligure;2;LASTRE;OSPEDALE;1;2,5;2,5;2,5;10;;;1;1;1;2;9;28000;5;;;1;5;1;;1;1;20;5;0;4;2;-;-;;;;2;0,8;863;0;0
117;27669;Al;Novi Ligure;2;LASTRE;OSPEDALE;1;2,5;2,5;2,5;15;;;1;1;1;2;9;28000;8;;;1;5;1;;1;1;20;5;0;4;2;-;-;;;;2;0,8;959;0;0
117;27687;Al;Novi Ligure;2;LASTRE;OSPEDALE;1;2,5;2,5;2,5;15;;;1;1;1;2;9;28000;8;;;1;5;1;;1;1;20;5;0;4;2;-;-;;;;2;0,8;959;0;0
117;28202;Al;Alessandria;2;LASTRE;DEPOSITO DISMESSO;1;1;2,5;2,5;10;;;1;1;1;2;3;200;5;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;3;0,7;467;0;0
117;28210;Al;Alessandria - Spinetta Marengo;2;LASTRE;;1;1;1;2,5;10;;;1;1;1;2;9;7000;5;;;1;5;1;;1;1;10;1;;2;2;-;-;;;;4;0,4;163;0;0
117;28228;Al;Alessandria - Spinetta Marengo;2;Lastre ondulate;;1;1;1;2,5;15;;;1;1;1;2;9;45000;10;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;221;0;0
117;28229;Al;Alessandria - Spinetta Marengo;2;Lastre ondulate;;1;1;1;2,5;15;;;1;1;1;2;9;45000;10;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;221;0;0
117;28230;Al;Alessandria - Spinetta Marengo;2;Lastre ondulate;;1;1;1;2,5;15;;;1;1;1;2;9;45000;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;213;0;0
117;28231;Al;Alessandria - Spinetta Marengo;2;LASTRE;;1;1;1;2,5;15;;;1;1;1;2;9;45000;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;213;0;0
117;28282;Al;Alessandria - Spinetta Marengo;2;LASTRE;;1;1;1;2,5;15;;;1;1;1;2;9;12000;8;;;1;30;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;273;0;0
117;28284;Al;Alessandria - Spinetta Marengo;2;LASTRE;;1;1;1;2,5;15;;;1;1;1;2;9;14000;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;213;0;0
117;28285;Al;Alessandria - Spinetta Marengo;2;LASTRE;;1;1;1;2,5;15;;;1;1;1;2;9;12000;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;213;0;0
117;28293;Al;Alessandria - Spinetta Marengo;2;LASTRE;;1;1;1;2,5;15;;;1;1;1;2;9;16000;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;213;0;0
117;28294;Al;Alessandria - Spinetta Marengo;2;LASTRE;;1;1;1;2,5;15;;;1;1;1;2;9;16000;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;213;0;0
117;28383;Al;Alessandria;2;LASTRE TETTO;EDIFICIO COMMERCIALE;1;1;1;2,5;10;;;1;3;1;2;9;6500;5;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;299;0;0
117;28385;Al;Alessandria;2;LASTRE TETTO;EDIFICIO COMMERCIALE;1;1;1;2,5;15;;;1;1;1;2;5;3600;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;196;0;0
117;28388;Al;Alessandria;2;LASTRE TETTO;EDIFICIO COMMERCIALE;1;1;1;2,5;10;;;1;1;1;2;9;7000;5;;;1;5;1;;1;1;10;5;0;2;2;-;-;;;;4;0,4;196;0;0
117;28389;Al;Alessandria;2;LASTRE TETTO;EDIFICIO COMMERCIALE;1;1;1;2,5;10;;;1;1;1;2;9;7000;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;192;0;0
117;28391;Al;Alessandria;2;LASTRE TETTO;EDIFICIO COMMERCIALE;1;1;1;2,5;15;;;1;1;1;2;9;6800;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;213;0;0
117;28392;Al;Alessandria;2;LASTRE TETTO;EDIFICIO COMMERCIALE;1;1;1;2,5;15;;;1;1;1;2;9;6800;8;;;1;5;1;;1;1;10;1;;2;2;-;-;;;;4;0,4;196;0;0
117;28587;Al;Alessandria - Spinetta Marengo;2;LASTRE;;1;1;1;2,5;15;;;1;3;1;2;5;5000;8;;;1;5;1;;1;1;5;3;1;2;2;-;-;;;;4;0,4;307;0;0
117;28589;Al;Alessandria - Spinetta Marengo;2;LASTRE;;1;1;1;2,5;15;;;1;1;1;2;9;6000;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;213;0;0
117;28590;Al;Alessandria - Spinetta Marengo;2;LASTRE;;1;1;1;2,5;15;;;1;1;1;2;9;11000;8;;;1;30;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;273;0;0
117;28591;Al;Alessandria - Spinetta Marengo;2;LASTRE;;1;1;1;2,5;15;;;1;1;1;2;9;11000;8;;;1;30;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;273;0;0
117;28592;Al;Alessandria - Spinetta Marengo;2;LASTRE;;1;1;1;2,5;15;;;1;1;1;2;9;11000;8;;;1;30;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;273;0;0
117;28593;Al;Alessandria - Spinetta Marengo;2;Lastre ondulate;;1;1;1;2,5;15;;;1;1;1;2;9;8000;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;213;0;0
117;28594;Al;Alessandria - Spinetta Marengo;2;LASTRE;;1;1;1;2,5;15;;;1;1;1;2;9;8000;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;213;0;0
117;28595;Al;Alessandria - Spinetta Marengo;2;Lastre;;1;1;1;2,5;15;;;1;1;5;2;9;8000;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;223;0;0
117;28596;Al;Alessandria - Spinetta Marengo;2;LASTRE;;1;1;1;2,5;15;;;1;1;1;2;9;5500;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;213;0;0
117;28597;Al;Alessandria - Spinetta Marengo;2;Lastre ondulate;;1;1;1;2,5;15;;;1;1;1;2;9;5500;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;213;0;0
117;28598;Al;Alessandria - Spinetta Marengo;2;LASTRE;;1;1;1;2,5;15;;;1;1;1;2;9;12000;8;;;1;30;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;273;0;0
117;28688;Al;Alessandria;2;LASTRE;EDIFICIO AGRICOLO;1;1;2,5;2,5;10;;;1;1;1;2;5;4500;5;;;1;5;1;;1;1;20;1;2;2;2;-;-;;;;3;0,7;423;0;0
117;28689;Al;Alessandria;2;LASTRE;EDIFICIO AGRICOLO;1;1;1;2,5;10;;;1;1;1;2;9;10000;8;;;1;5;1;;1;1;10;1;2;2;2;-;-;;;;4;0,4;175;0;0
117;28690;Al;Alessandria;2;LASTRE;EDIFICIO AGRICOLO;1;1;1;2,5;10;;;1;1;1;2;9;10000;5;;;1;5;1;;1;1;10;1;2;2;2;-;-;;;;4;0,4;163;0;0
117;28691;Al;Alessandria;2;LASTRE;EDIFICIO AGRICOLO;1;1;1;1;15;;;1;1;1;2;9;10000;8;;;1;5;1;;1;1;10;1;2;2;2;-;-;;;;5;0,3;100;0;0
117;28692;Al;Alessandria;2;LASTRE;EDIFICIO AGRICOLO;1;1;1;1;15;;;1;1;1;2;9;10000;8;;;1;5;1;;1;1;10;1;2;2;2;-;-;;;;5;0,3;100;0;0
117;28697;Al;Frugarolo;2;LASTRE;;1;1;1;2,5;10;;;1;1;1;2;9;20000;5;;;1;5;1;;1;1;10;1;2;2;2;-;-;;;;4;0,4;163;0;0
117;28699;Al;Frugarolo;2;LASTRE;;1;1;1;2,5;10;;;1;1;1;2;9;20000;5;;;1;5;1;;1;1;10;1;2;2;2;-;-;;;;4;0,4;163;0;0
117;28700;Al;Frugarolo;2;LASTRE;;1;1;1;2,5;10;;;1;1;1;2;9;20000;5;;;1;5;1;;1;1;10;1;2;2;2;-;-;;;;4;0,4;163;0;0
117;28701;Al;Frugarolo;2;LASTRE;;1;1;1;2,5;10;;;1;1;1;2;9;20000;5;;;1;5;1;;1;1;10;1;2;2;2;-;-;;;;4;0,4;163;0;0
117;29015;Al;Novi Ligure;2;LASTRE;;1;1;1;2,5;15;;;1;1;1;2;5;4500;8;;;1;5;1;;1;1;10;3;1;2;2;-;-;;;;4;0,4;196;0;0
117;29016;Al;Novi Ligure;2;LASTRE;ESPOSIZIONE AUTO E OFFICINA;1;1;1;2,5;10;;;1;1;1;2;5;2000;5;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;221;0;0
117;29017;Al;Novi Ligure;2;LASTRE;DEPOSITO-STOCCAGGIO;1;2,5;1;2,5;10;;;1;1;1;2;9;60000;5;;;1;30;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;422;0;0
117;29468;Bi;Benna;2;LASTRE;EDIFICI INDUSTRIALI;1;1;1;2,5;15;;;1;1;1;2;9;8220;8;;;1;5;1;;1;1;20;1;1.5;2;2;-;-;;;;4;0,4;220;0;0
117;29469;Bi;Benna;2;LASTRE;EDIFICI INDUSTRIALI;1;1;1;2,5;15;;;1;1;1;2;9;8220;8;;;1;5;1;;1;1;20;1;1.5;2;2;-;-;;;;4;0,4;220;0;0
117;29470;Bi;Benna;2;LASTRE;EDIFICI INDUSTRIALI;1;1;1;2,5;15;;;1;1;1;2;9;8220;8;;;1;5;1;;1;1;20;1;1.5;2;2;-;-;;;;4;0,4;220;0;0
117;29473;Bi;Benna;2;LASTRE;EDIFICI INDUSTRIALI;1;1;1;2,5;15;;;1;3;1;2;9;9890;8;;;1;30;3;2003;1;1;20;1;1.3;2;2;-;-;;;;4;0,4;475;0;0
117;29474;Bi;Benna;2;LASTRE;EDIFICI INDUSTRIALI;1;1;1;2,5;15;;;1;1;1;2;5;880;8;;;1;30;1;;1;1;20;1;1.3;2;2;-;-;;;;4;0,4;263;0;0
117;29475;Bi;Benna;2;LASTRE;EDIFICI ARTIGIANALI E DI SERVIZIO;1;1;1;2,5;10;;;1;1;1;2;9;9000;5;;;1;5;1;;1;1;20;1;1.3;2;2;-;-;;;;4;0,4;187;0;0
117;29490;Bi;Benna;2;LASTRE;EDIFICI INDUSTRIALI;1;1;1;2,5;15;;;1;3;1;2;9;7500;8;;;1;30;3;2009;1;1;5;1;1.3;2;2;-;-;;;;4;0,4;415;0;0
117;29493;Bi;Benna;2;LASTRE;EDIFICI INDUSTRIALI;1;1;1;2,5;15;;;1;1;1;2;5;2750;8;;;1;30;1;;1;1;20;1;1.3;2;2;-;-;;;;4;0,4;263;0;0
117;29494;Bi;Benna;2;LASTRE;EDIFICI INDUSTRIALI;1;1;1;2,5;15;;;1;1;1;2;9;10500;8;;;1;5;1;;1;1;20;3;1;2;2;-;-;;;;4;0,4;237;0;0
117;29495;Bi;Benna;2;LASTRE;EDIFICI INDUSTRIALI;1;1;1;2,5;15;;;1;1;1;2;9;10500;8;;;1;5;1;;1;1;20;3;1;2;2;-;-;;;;4;0,4;237;0;0
117;29499;Bi;Benna;2;LASTRE;EDIFICI INDUSTRIALI;1;1;1;2,5;15;;;1;1;1;2;9;10500;8;;;1;5;1;;1;1;20;3;1;2;2;-;-;;;;4;0,4;237;0;0
117;29503;Bi;Benna;2;LASTRE;EDIFICI INDUSTRIALI;1;1;1;2,5;15;;;1;1;1;2;5;3790;8;;;1;5;1;;1;1;20;3;1;2;2;-;-;;;;4;0,4;220;0;0
117;29507;Bi;Benna;2;LASTRE;EDIFICI INDUSTRIALI;1;1;1;2,5;10;;;1;1;1;2;9;31000;5;;;1;30;1;;1;1;20;3;1;2;2;-;-;;;;4;0,4;263;0;0
117;29508;Bi;Benna;2;LASTRE;EDIFICI INDUSTRIALI;1;1;1;2,5;15;;;1;1;1;2;9;31000;8;;;1;30;1;;1;1;20;3;1;2;2;-;-;;;;4;0,4;297;0;0
117;29509;Bi;Benna;2;LASTRE;EDIFICI INDUSTRIALI;1;1;1;2,5;15;;;1;1;1;2;9;31000;8;;;1;30;1;;1;1;20;3;1;2;2;-;-;;;;4;0,4;297;0;0
117;29510;Bi;Benna;2;LASTRE;EDIFICI INDUSTRIALI;1;1;1;2,5;15;;;1;1;1;2;9;31000;8;;;1;30;1;;1;1;20;3;1;2;2;-;-;;;;4;0,4;297;0;0
117;29511;Bi;Benna;2;LASTRE;EDIFICI INDUSTRIALI;1;1;1;2,5;15;;;1;1;1;2;9;31000;8;;;1;30;1;;1;1;20;3;1;2;2;-;-;;;;4;0,4;297;0;0
117;29512;Bi;Benna;2;LASTRE;EDIFICI INDUSTRIALI;1;1;1;2,5;10;;;1;1;1;2;9;31000;5;;;1;30;1;;1;1;20;3;1;2;2;-;-;;;;4;0,4;263;0;0
117;29545;Al;Basaluzzo;2;LASTRE;DEPOSITO;1;1;1;2,5;15;;;1;1;1;2;5;3300;8;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;255;0;0
117;29547;Al;Basaluzzo;2;LASTRE;DEPOSITO;1;1;1;2,5;15;;;1;1;1;2;5;3300;8;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;255;0;0
117;29548;Al;Basaluzzo;2;LASTRE;DEPOSITO;1;1;1;2,5;15;;;1;1;1;2;5;3300;8;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;255;0;0
117;29552;Al;Basaluzzo;2;LASTRE;EDIFICIO ARTIGIANALE;1;1;1;2,5;10;;;1;1;1;2;5;2370;5;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;221;0;0
117;29553;Al;Basaluzzo;2;LASTRE;EDIFICIO ARTIGIANALE;1;1;1;2,5;10;;;1;1;1;2;5;2370;5;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;221;0;0
117;29554;Al;Basaluzzo;2;LASTRE;EDIFICIO ARTIGIANALE;1;1;1;2,5;10;;;1;1;1;2;5;2370;5;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;221;0;0
117;29555;Al;Basaluzzo;2;LASTRE;EDIFICIO ARTIGIANALE;1;1;1;2,5;10;;;1;1;1;2;5;2370;5;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;221;0;0
117;29556;Al;Basaluzzo;2;LASTRE;EDIFICIO INDUSTRIALE;1;1;1;2,5;10;;;1;1;1;2;5;4600;5;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;221;0;0
117;29557;Al;Basaluzzo;2;LASTRE;EDIFICIO INDUSTRIALE;1;1;1;2,5;10;;;1;1;1;2;5;4600;8;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;234;0;0
117;29558;Al;Basaluzzo;2;LASTRE;EDIFICIO INDUSTRIALE;1;1;1;2,5;10;;;1;1;1;2;5;4600;5;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;221;0;0
117;29559;Al;Basaluzzo;2;LASTRE;EDIFICIO INDUSTRIALE;1;1;1;2,5;10;;;1;1;1;2;5;4600;5;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;221;0;0
117;29560;Al;Basaluzzo;2;LASTRE;EDIFICIO ARTIGIANALE;1;1;1;2,5;10;;;1;1;1;2;5;2000;5;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;221;0;0
117;29563;Al;Basaluzzo;2;LASTRE;EDIFICIO ARTIGIANALE E DI DEPOSITO;1;1;1;2,5;10;;;1;1;1;2;9;12680;5;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;238;0;0
117;29565;Al;Basaluzzo;2;LASTRE;EDIFICIO ARTIGIANALE e DI DEPOSITO;1;1;1;2,5;10;;;1;1;1;2;9;12680;5;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;238;0;0
117;29566;Al;Basaluzzo;2;LASTRE;EDIFICIO ARTIGIANALE E DI DEPOSITO;1;1;1;2,5;10;;;1;1;1;2;9;12680;5;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;238;0;0
117;29567;Al;Basaluzzo;2;LASTRE;EDIFICIO ARTIGIANALE E DI DEPOSITO;1;1;1;2,5;10;;;1;1;1;2;9;12680;5;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;238;0;0
117;29568;Al;Basaluzzo;2;LASTRE;EDIFICIO ARTIGIANALE E DI DEPOSITO;1;1;1;2,5;15;;;1;1;1;2;9;12680;8;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;272;0;0
117;29569;Al;Basaluzzo;2;LASTRE;EDIFICIO ARTIGIANALE E DI DEPOSITO;1;1;1;2,5;15;;;1;1;1;2;9;12680;8;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;272;0;0
117;29570;Al;Basaluzzo;2;LASTRE;EDIFICIO ARTIGIANALE E DI DEPOSITO;1;1;1;2,5;10;;;1;1;1;2;9;12680;8;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;251;0;0
117;29571;Al;Basaluzzo;2;LASTRE;EDIFICIO ARTIGIANALE E DI DEPOSITO;1;1;1;2,5;10;;;1;1;1;2;9;12680;8;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;251;0;0
117;29572;Al;Basaluzzo;2;LASTRE;EDIFICIO ARTIGIANALE;1;1;1;2,5;15;;;1;3;1;2;5;2000;8;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;425;0;0
117;29573;Al;Basaluzzo;2;LASTRE;EDIFICIO ARTIGIANALE;1;1;1;2,5;15;;;1;1;1;2;5;2000;8;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;255;0;0
117;29574;Al;Basaluzzo;2;LASTRE;DEPOSITO;1;1;1;2,5;15;;;1;1;1;2;9;8600;8;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;272;0;0
117;29575;Al;Basaluzzo;2;LASTRE;DEPOSITO;1;1;1;2,5;10;;;1;1;1;2;9;8600;5;;;1;5;1;;1;1;10;5;0;4;2;-;-;;;;4;0,4;238;0;0
117;29592;Al;Basaluzzo;2;LASTRE;EDIFICIO ARTIGIANALE;1;1;1;2,5;15;;;1;1;1;2;5;2600;8;;;1;5;1;;1;1;10;3;0.6;2;2;-;-;;;;4;0,4;196;0;0
117;29599;Al;Basaluzzo;2;LASTRE;EDIFICIO EX-INDUSTRIALE;1;1;1;2,5;15;;;1;3;1;2;9;9600;8;;;1;5;1;;1;1;5;3;0.6;2;2;-;-;;;;4;0,4;335;0;0
117;29600;Al;Basaluzzo;2;LASTRE;EDIFICIO EX-INDUSTRIALE;1;1;1;2,5;10;;;1;3;1;2;9;9600;5;;;1;5;1;;1;1;5;3;0.6;2;2;-;-;;;;4;0,4;279;0;0
117;29601;Al;Basaluzzo;2;LASTRE;EDIFICIO EX-INDUSTRIALE;1;1;1;2,5;10;;;1;3;1;2;9;9600;8;;;1;5;1;;1;1;5;3;0.6;2;2;-;-;;;;4;0,4;300;0;0
117;29602;Al;Basaluzzo;2;LASTRE;EDIFICIO EX-INDUSTRIALE;1;1;1;2,5;10;;;1;3;1;2;9;9600;5;;;1;5;1;;1;1;5;3;0.6;2;2;-;-;;;;4;0,4;279;0;0
117;29603;Al;Basaluzzo;2;LASTRE;EDIFICIO EX-INDUSTRIALE;1;1;1;2,5;10;;;1;3;1;2;9;9600;5;;;1;5;1;;1;1;5;3;0.6;2;2;-;-;;;;4;0,4;279;0;0
117;29604;Al;Basaluzzo;2;LASTRE;EDIFICIO EX-INDUSTRIALE;1;1;1;2,5;10;;;1;3;1;2;9;9600;5;;;1;5;1;;1;1;5;3;0.6;2;2;-;-;;;;4;0,4;279;0;0
117;29611;Al;Basaluzzo;2;LASTRE;EDIFICIO ARTIGIANALE;1;1;1;2,5;15;;;1;1;1;2;5;3800;8;;;1;5;1;;1;1;10;3;0.6;2;2;-;-;;;;4;0,4;196;0;0
