Id_Regione;Id_Unità;Provincia;Comune;Categoria;Tipologia;Descrizione materiali;A - Friabilità;B - Uso pubblico;C - Accessibilità;D - Presenza di confinamento;I1 - Quantità di materiale stimato;Peso stimato friabile (kg);Peso stimato compatto (kg);I2 - Presenza di un programma di manutenzione e controllo;I3 - Attività;I4 - Presenza di cause che creano o favoriscono la dispersione di fibre;I5 - Concentrazione di fibre aerodisperse (ff/l);I6 - Area di estensione del sito (m2);Effettiva area perimetrale (m2);I7 - Superficie esposta allaria;Effettiva superficie con amianto friabile (m2);Effettiva superficie con amianto compatto (m2);I8 - Coinvolgimento del sito in lavori di urbanizzazione;I9 - Stato di conservazione delle strutture;I10 - Tempo trascorso dalla dismissione (anni);Data dismissione (gg-mm-aaaa);I11 - Tipologia di amianto presente;I12 - Dati epidemiologici;I13 - Frequenza di utilizzo;I14 - Distanza dal centro urbano(m);Distanza dal centro urbano (km);I15 - Densità di popolazione;I16 - Età media dei soggetti frequentatori (anni);Tipo di bonifica;Tipo di intervento;Costi totali stimati dell’intervento (€);Fondi locali/regionali assegnati;Fondi da richiedere;Classe di priorità;Coefficiente di priorità;Punteggio mappatura;Coordinate X (WGS84-UTM fuso 32);Coordinate Y (WGS84-UTM fuso 32)
113;1226;BZ;LANA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;2550;1;1;1;2;3;;5;0;150;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;666337;5163997
113;1229;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;9860;1;1;1;2;5;;8;0;580;1;5;1;;1;1;10;5;0;4;2;C;C;8697;0;8697;5;0,3;116,1;679409;5152519
113;1230;BZ;LAIVES;2;Edifici residenziali;copertura;1;1;2,5;2,5;10;;1190;1;1;1;2;3;;5;0;70;1;5;1;;1;1;10;5;0;4;2;;;;0;;3;0,7;467,3;680302;5145401
113;1231;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;15;;13600;1;1;1;2;5;;8;0;800;1;30;1;;1;1;10;5;0;4;2;C;C;11995;0;11995;5;0,3;170,1;679415;5149736
113;1232;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;5100;1;1;1;2;3;;5;0;300;1;30;1;;1;1;10;5;0;4;2;C;C;4498;0;4498;5;0,3;152,1;679451;5149747
113;1234;BZ;BOLZANO;1;Edifici artigianali e di servizi;copertura;1;1;1;1;10;;3910;1;1;1;2;3;;5;0;230;1;5;1;;1;1;10;5;0;4;2;C;C;3449;0;3449;5;0,3;107,1;679969;5151663
113;1235;BZ;BOLZANO;1;Edifici artigianali e di servizi;copertura;1;1;1;1;10;;1700;1;1;1;2;3;;5;0;100;1;30;1;;1;1;10;5;0;4;2;C;C;1499;0;1499;5;0,3;152,1;679954;5151626
113;1236;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;2,5;1;10;;3400;1;1;1;2;3;;5;0;200;1;5;1;;1;1;10;5;0;4;2;C;C;2999;0;2999;5;0,3;147,6;677997;5150567
113;1237;BZ;MERANO;2;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;666025;5170730
113;1240;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;5950;1;1;1;2;3;;5;0;350;1;5;1;;1;1;10;5;0;4;2;C;C;5248;0;5248;5;0,3;107,1;681734;5152205
113;1241;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;15;;32300;1;1;1;2;5;;8;0;1900;1;5;1;;1;1;10;5;0;4;2;C;C;28489;0;28489;5;0,3;125,1;679154;5149379
113;1244;BZ;MERANO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;7650;1;1;1;2;3;;5;0;450;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;664787;5171624
113;1245;BZ;RENON;2;Edifici residenziali;copertura;1;1;1;2,5;10;;5100;1;1;1;2;3;;5;0;300;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;688836;5156725
113;1247;BZ;ULTIMO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;2550;1;1;1;2;3;;5;0;150;1;30;1;;1;1;10;3;0,45;2;2;;;;0;;4;0,4;214,2;650170;5155595
113;1248;BZ;BRUNICO;2;Scuole di ogni ordine e grado;copertura;1;2,5;1;2,5;10;;9350;1;1;1;2;5;;8;0;550;1;5;1;;1;1;10;5;0;4;10;;;;0;;4;0,4;352,2;725520;5187611
113;1249;BZ;BRUNICO;2;Scuole di ogni ordine e grado;copertura;1;2,5;1;2,5;10;;9690;1;1;1;2;5;;8;0;570;1;5;1;;1;1;10;5;0;4;10;;;;0;;4;0,4;352,2;725615;5187584
113;1250;BZ;BRUNICO;2;Scuole di ogni ordine e grado;copertura;1;2,5;1;2,5;15;;25500;1;1;1;2;5;;8;0;1500;1;5;1;;1;1;10;5;0;4;10;;;;0;;4;0,4;373,2;725562;5187581
113;1251;BZ;BRESSANONE;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;15;;10200;1;1;1;2;5;;8;0;600;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;255;701921;5174186
113;1253;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;1870;1;1;1;2;3;;5;0;110;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;680875;5152707
113;1254;BZ;GARGAZZONE;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;668572;5161295
113;1256;BZ;MERANO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;5;1;;1;1;10;5;0;4;2;A;;750;0;750;4;0,4;213;666354;5170538
113;1257;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;1700;1;1;1;2;3;;5;0;100;1;5;1;;1;1;10;5;0;4;2;C;C;1499;0;1499;5;0,3;107,1;679018;5152674
113;1258;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;2550;1;1;1;2;3;;5;0;150;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;678725;5152132
113;1259;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;4420;1;1;1;2;3;;5;0;260;1;5;1;;1;1;10;5;0;4;2;C;C;3898;0;3898;5;0,3;107,1;680031;5151737
113;1261;BZ;MERANO;2;Edifici residenziali;copertura;1;1;1;1;10;;2210;1;1;1;2;3;;5;0;130;1;30;1;;1;1;10;5;0;4;2;C;C;1949;0;1949;5;0,3;152,1;663958;5170391
113;1262;BZ;MERANO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;2210;1;1;1;2;3;;5;0;130;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;667365;5165689
113;1263;BZ;SELVA DI VAL GARDENA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;3400;1;1;1;2;3;;5;0;200;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;711167;5159551
113;1264;BZ;RENON;2;Edifici residenziali;copertura;1;1;1;1;10;;1700;1;1;1;2;3;;5;0;100;1;30;1;;1;1;10;5;0;4;2;C;C;1499;0;1499;5;0,3;152,1;688651;5157153
113;1265;BZ;RENON;2;Edifici residenziali;copertura;1;1;1;2,5;10;;2040;1;1;1;2;3;;5;0;120;1;30;1;;1;1;10;3;0,88;2;2;;;;0;;4;0,4;214,2;689158;5158820
113;1266;BZ;RENON;2;Edifici residenziali;copertura;1;1;1;2,5;15;;12750;1;1;1;2;3;;8;0;750;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;306,6;688777;5157369
113;1267;BZ;RENON;2;Edifici residenziali;copertura;1;1;1;2,5;10;;2040;1;1;1;2;3;;5;0;120;1;30;1;;1;1;10;3;0,05;2;2;;;;0;;4;0,4;214,2;689147;5157512
113;1268;BZ;CAMPO DI TRENS;2;Edifici residenziali;copertura;1;1;1;2,5;15;;28900;1;1;1;2;5;;8;0;1700;1;5;1;;1;1;10;3;0,36;2;2;;;;0;;4;0,4;196,2;686792;5194837
113;1269;BZ;CAMPO DI TRENS;2;Edifici residenziali;copertura;1;1;1;2,5;10;;8500;1;1;1;2;5;;5;0;500;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;221,4;692010;5192020
113;1270;BZ;MERANO;2;Edifici residenziali;copertura;1;1;2,5;2,5;10;;7650;1;1;1;2;3;;5;0;450;1;5;1;;1;1;10;5;0;4;2;A;;6747;0;6747;3;0,7;467,3;665406;5168669
113;1271;BZ;APPIANO SULLA STRADA DEL VINO;2;Edifici residenziali;copertura;1;1;1;2,5;15;;11050;1;1;1;2;5;;8;0;650;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;255;674092;5147505
113;1272;BZ;TERLANO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;9520;1;1;5;2;5;;8;0;560;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;243,6;670467;5158731
113;1273;BZ;TERLANO;2;Edifici residenziali;copertura;1;1;1;2,5;15;;11900;1;1;1;2;5;;8;0;700;1;5;1;;1;1;10;3;0;2;2;;;;0;;4;0,4;196,2;671676;5156810
113;1274;BZ;MERANO;2;Edifici residenziali;copertura;1;1;1;1;10;;1700;1;1;1;2;3;;5;0;100;1;30;1;;1;1;10;5;0;4;2;C;C;1499;0;1499;5;0,3;152,1;664459;5170693
113;1275;BZ;MERANO;2;Edifici residenziali;pavimento;1;1;1;1;5;;200;1;1;1;2;5;;5;0;;1;30;1;;1;1;10;5;0;4;2;C;C;176;0;176;5;0,3;146,7;664909;5171048
113;1280;BZ;BOLZANO;2;Edifici residenziali;serbatoio;1;1;1;1;5;;400;1;1;1;2;3;;5;0;;1;30;1;;1;1;10;5;0;4;2;C;C;353;0;353;5;0,3;143,1;679210;5152451
113;1243;BZ;BOLZANO;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;15;;10880;1;1;1;2;5;;8;0;640;1;5;1;;1;1;10;3;0,2;2;2;;;;0;;4;0,4;196,2;678193;5152613
113;1283;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;9520;1;1;1;2;5;;8;0;560;1;30;1;;1;1;10;5;0;4;2;C;C;8397;0;8397;5;0,3;161,1;679298;5152835
113;1284;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;850;1;1;1;2;3;;5;0;50;1;30;1;;1;1;10;5;0;4;2;C;C;750;0;750;5;0,3;152,1;679324;5149935
113;1286;BZ;BOLZANO;2;Edifici residenziali;altro;1;1;1;1;5;;340;1;1;1;2;5;;5;0;;1;5;1;;1;1;5;5;0;4;2;C;C;300;0;300;5;0,3;92,7;680859,17;5152212,02
113;1291;BZ;LANA;2;Edifici residenziali;copertura;1;1;1;1;10;;6800;1;1;1;2;5;;5;0;400;1;30;1;;1;1;10;5;0;4;2;C;C;5998;0;5998;5;0,3;155,7;665796;5164255
113;1301;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;850;1;1;1;2;3;;5;0;50;1;5;1;;1;1;10;3;0,38;2;2;C;C;750;0;750;5;0,3;81,9;677416;5150187
113;1302;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;15;;10200;1;1;1;2;5;;8;0;600;1;30;1;;1;1;10;5;0;4;2;C;C;8996;0;8996;5;0,3;170,1;678132;5151114
113;1303;BZ;EGNA;1;Edifici artigianali e di servizi;copertura;1;1;1;1;10;;1700;1;1;1;2;5;;5;0;100;1;30;1;;1;1;10;3;0;2;2;C;C;1499;0;1499;5;0,3;130,5;674605;5131364
113;1310;BZ;LAIVES;2;Edifici residenziali;copertura;1;1;1;1;10;;5100;1;1;1;2;3;;5;0;300;1;30;1;;1;1;10;5;0;4;2;C;C;4498;0;4498;5;0,3;152,1;678871;5142620
113;1311;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;2,5;15;;11560;1;1;1;2;5;;8;0;680;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;255;677948;5150121
113;1312;BZ;GARGAZZONE;2;Edifici residenziali;copertura;1;1;1;2,5;10;;1207;1;1;1;2;5;;5;0;71;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;281,4;668167;5161851
113;1313;BZ;CALDARO S.S.D. VINO;2;Edifici residenziali;pannelli;1;1;1;1;5;;200;1;1;1;2;3;;5;0;;1;30;1;;1;1;10;5;0;4;2;C;C;176;0;176;5;0,3;143,1;671812;5141798
113;1315;BZ;EGNA;2;Edifici residenziali;copertura;1;1;1;1;10;;3230;1;1;1;2;3;;5;0;190;1;30;1;;1;1;10;5;0;4;2;C;C;2849;0;2849;5;0,3;152,1;674386;5131596
113;1319;BZ;SAN GENESIO ATESINO;2;Edifici residenziali;copertura;1;1;1;1;10;;5100;1;1;1;2;3;;5;0;300;1;5;1;;1;1;10;1;0;2;2;C;C;4498;0;4498;5;0,3;74,7;674723;5155413
113;1320;BZ;ORTISEI;2;Edifici residenziali;copertura;1;1;1;1;10;;850;1;1;1;2;3;;5;0;50;1;30;1;;1;1;10;5;0;4;2;C;C;750;0;750;5;0,3;152,1;705204;5161093
113;1321;BZ;VIPITENO;2;Edifici residenziali;altro;1;1;1;1;5;;50;1;1;1;2;3;;5;0;;1;30;1;;1;1;5;5;0;4;2;C;C;44;0;44;5;0,3;134,1;685285;5196511
113;1287;BZ;BOLZANO;2;Edifici residenziali;camino;1;1;1;1;5;;170;1;1;1;2;3;;5;0;;1;30;1;;1;1;5;5;0;4;2;C;C;150;0;150;5;0,3;134,1;679786;5152001
113;1324;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;1;10;;9350;1;1;1;2;5;;8;0;550;1;30;1;;1;1;10;5;0;4;2;C;C;8247;0;8247;5;0,3;161,1;679784;5150053
113;1326;BZ;LAIVES;2;Edifici residenziali;pavimento;1;1;1;2,5;5;;;1;1;1;2;5;;5;0;;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;260,4;679355;5143470
113;1327;BZ;BRONZOLO;2;Edifici residenziali;pannelli;1;1;1;1;5;;200;1;1;1;2;3;;5;0;;1;30;1;;1;1;10;1;1,28;2;2;C;C;176;0;176;5;0,3;110,7;678072;5139836
113;1328;BZ;BOLZANO;2;Edifici residenziali;pavimento;1;1;1;1;5;;200;1;1;1;2;5;;5;0;;1;30;1;;1;1;10;5;0;4;2;C;C;176;0;176;5;0,3;146,7;678955;5151022
113;1329;BZ;TIRES;1;Altro;pannelli;1;1;1;2,5;5;;200;1;1;1;2;5;;5;0;;1;5;1;;1;1;10;3;0;2;2;;;176;0;176;4;0,4;141,6;695229;5148830
113;1330;BZ;BOLZANO;2;Edifici residenziali;tubazione;1;1;1;2,5;5;;340;1;1;1;2;3;;5;0;;1;5;1;;1;1;10;5;0;4;2;;;300;0;300;4;0,4;192;679956;5150438
113;1331;BZ;MERANO;2;Edifici residenziali;camino;1;1;1;1;5;;170;1;1;1;2;3;;5;0;;1;30;1;;1;1;5;5;0;4;2;C;C;150;0;150;5;0,3;134,1;666383;5170459
113;1332;BZ;BOLZANO;2;Edifici residenziali;copertura;1;1;1;2,5;15;;34000;1;1;1;2;5;;8;;2000;1;5;1;;1;1;10;5;0;4;2;;;29988;0;29988;4;0,4;255;680447;5151887
113;661;BZ;SILANDRO;2;Edifici residenziali;copertura;1;1;1;2,5;15;;11900;1;1;1;2;3;;8;0;700;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;306,6;634877;5165195
113;662;BZ;SILANDRO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;8500;1;1;1;2;3;;5;0;500;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;634926;5165616
113;663;BZ;SILANDRO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;1700;1;1;1;2;3;;5;0;100;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;634576;5165830
113;664;BZ;SILANDRO;2;Edifici residenziali;copertura;1;1;1;1;10;;5100;1;1;1;2;3;;5;0;300;1;30;1;;1;1;10;5;0;4;2;C;C;4498;0;4498;5;0,3;152,1;634131;5165428
113;665;BZ;SILANDRO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;7650;1;1;1;2;3;;5;0;450;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;634390;5165494
113;666;BZ;SILANDRO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;3400;1;1;1;2;3;;5;0;200;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;634509;5165415
113;667;BZ;LASA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;8500;1;1;1;2;5;;5;0;500;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;281,4;629480;5164450
113;668;BZ;LASA;2;Edifici residenziali;copertura;1;1;1;1;10;;6800;1;1;1;2;3;;5;0;400;1;30;1;;1;1;10;5;0;4;2;C;C;5998;0;5998;5;0,3;152,1;630830;5163986
113;670;BZ;LASA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;629708;5164253
113;672;BZ;LASA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;630426;5163832
113;678;BZ;PRATO ALLO STELVIO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;1700;1;1;1;2;3;;5;0;100;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;622263;5163964
113;681;BZ;PRATO ALLO STELVIO;2;Edifici residenziali;copertura;1;1;1;1;10;;850;1;1;1;2;3;;5;0;50;1;30;1;;1;1;10;5;0;4;2;C;C;750;0;750;5;0,3;152,1;622110;5163954
113;684;BZ;PRATO ALLO STELVIO;2;Edifici residenziali;copertura;1;1;1;1;10;;9350;1;1;1;2;5;;8;0;550;1;30;1;;1;1;10;5;0;4;2;C;C;8247;0;8247;5;0,3;161,1;622234;5164611
113;685;BZ;PRATO ALLO STELVIO;2;Edifici residenziali;copertura;1;1;1;1;15;;34000;1;1;1;2;5;;8;0;2000;1;30;1;;1;1;10;5;0;4;2;C;C;29988;0;29988;5;0,3;170,1;622100;5164535
113;686;BZ;PRATO ALLO STELVIO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;2380;1;1;1;2;3;;5;0;140;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;621898;5164385
113;690;BZ;SLUDERNO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;9180;1;1;1;2;5;;8;0;540;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;234;621201;5169252
113;691;BZ;SLUDERNO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;3230;1;1;1;2;5;;5;0;190;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;221,4;621033;5169207
113;660;BZ;SILANDRO;2;Edifici residenziali;copertura;1;1;1;1;15;;17000;1;1;1;2;3;;8;0;1000;1;30;1;;1;1;10;5;0;4;2;C;C;14994;0;14994;5;0,3;166,5;635070;5165241
113;697;BZ;PRATO ALLO STELVIO;2;Edifici residenziali;copertura;1;1;1;2,5;15;;12920;1;1;1;2;3;;8;0;760;1;30;1;;1;1;10;3;0,52;2;2;;;;0;;4;0,4;247,8;621521;5165150
113;698;BZ;PRATO ALLO STELVIO;2;Edifici residenziali;copertura;1;1;1;1;10;;8500;1;1;1;2;3;;5;0;500;1;30;1;;1;1;10;3;0,52;2;2;C;C;7497;0;7497;5;0,3;126,9;621548;5165190
113;699;BZ;LASA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;5100;1;1;1;2;3;;5;0;300;1;30;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;273;625162;5163546
113;700;BZ;CALDARO S.S.D. VINO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;6800;1;1;1;2;3;;5;0;400;1;5;1;;1;1;10;3;0,22;2;2;;;;0;;4;0,4;154,2;672942;5143836
113;701;BZ;CALDARO S.S.D. VINO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;5;1;;1;1;10;3;0,12;2;2;A;;750;0;750;4;0,4;154,2;672918;5143473
113;702;BZ;CALDARO S.S.D. VINO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;6460;1;1;1;2;3;;5;0;380;1;5;1;;1;1;10;3;0,23;2;2;;;;0;;4;0,4;154,2;673058;5143631
113;703;BZ;CALDARO S.S.D. VINO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;2550;1;1;1;2;3;;5;0;150;1;5;1;;1;1;10;3;0,2;2;2;;;;0;;4;0,4;154,2;673040;5143600
113;704;BZ;CALDARO S.S.D. VINO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;5;1;;1;1;10;3;0,38;2;2;;;;0;;4;0,4;154,2;673383;5144878
113;705;BZ;CALDARO S.S.D. VINO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;5;1;;1;1;10;3;0,16;2;2;;;;0;;4;0,4;154,2;673214;5144571
113;706;BZ;CALDARO S.S.D. VINO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;671505;5142517
113;708;BZ;CALDARO S.S.D. VINO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;5950;1;1;1;2;3;;5;0;350;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;672036;5142581
113;709;BZ;CALDARO S.S.D. VINO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;672524;5142298
113;710;BZ;CALDARO S.S.D. VINO;2;Uffici Pubblica Amministrazione;copertura;1;2,5;1;2,5;10;;7820;1;1;1;2;3;;5;0;460;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;292,2;673106;5143268
113;712;BZ;TERMENO S.S.D. VINO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;5950;1;1;1;2;3;;5;0;350;1;30;1;;1;1;10;3;0,28;2;2;;;;0;;4;0,4;214,2;672813;5133098
113;714;BZ;CALDARO S.S.D. VINO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;6800;1;1;1;2;3;;5;0;400;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;673102;5143255
113;715;BZ;CORTACCIA S.S.D. VINO;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;15;;28900;1;1;1;2;5;;8;0;1700;1;5;1;;1;1;10;3;0;2;2;;;;0;;4;0,4;196,2;672229;5128896
113;717;BZ;MAGRE  S.S.D. VINO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;1360;1;1;1;2;3;;5;;80;1;5;1;;1;1;10;5;0;4;2;A;;1200;0;1200;4;0,4;213;670491,1;5128355,58
113;718;BZ;ORA;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;15;;22100;1;1;1;2;5;;8;0;1300;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;255;676806;5135744
113;719;BZ;ORA;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;15;;15300;1;1;1;2;5;;8;0;900;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;255;676821;5135641
113;720;BZ;ORA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;5;;5;0;50;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;221,4;676892;5136246
113;723;BZ;CALDARO S.S.D. VINO;2;Edifici residenziali;copertura;1;1;1;1;15;;62900;1;1;1;2;5;;8;0;3700;1;30;1;;1;1;10;1;1,09;2;2;C;C;55478;0;55478;5;0,3;137,7;674018;5135691
113;724;BZ;CALDARO S.S.D. VINO;2;Edifici residenziali;copertura;1;1;1;2,5;10;;3400;1;1;1;2;3;;5;0;200;1;5;1;;1;1;10;3;0,99;2;2;;;;0;;4;0,4;154,2;674688;5135380
113;726;BZ;MONTAGNA;2;Edifici residenziali;copertura;1;1;1;1;10;;4080;1;1;1;2;3;;5;0;240;1;30;1;;1;1;10;3;0,19;2;2;C;C;3599;0;3599;5;0,3;126,9;677284;5133767
113;727;BZ;EGNA;1;Edifici industriali e loro pertinenze;copertura;1;1;1;2,5;15;;51000;1;1;1;2;9;;8;0;3000;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;271,8;675155;5132131
113;728;BZ;EGNA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;675534;5131608
113;731;BZ;EGNA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;5;1;;1;1;10;3;0;2;2;;;;0;;4;0,4;154,2;674581;5131890
113;732;BZ;EGNA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;675133;5131648
113;733;BZ;EGNA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;1700;1;1;1;2;3;;5;0;100;1;5;1;;1;1;10;3;0;2;2;;;;0;;4;0,4;154,2;675053;5131792
113;734;BZ;EGNA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;674500;5131418
113;735;BZ;EGNA;1;Edifici industriali e loro pertinenze;copertura;1;1;1;2,5;10;;9350;1;1;1;2;9;;8;0;550;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;250,8;675225;5132824
113;736;BZ;EGNA;1;Edifici industriali e loro pertinenze;copertura;1;1;1;2,5;10;;1190;1;1;1;2;9;;5;0;70;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;238,2;675229;5132799
113;737;BZ;EGNA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;2550;1;1;1;2;3;;5;0;150;1;30;1;;1;1;10;5;0;4;2;A;;2249;0;2249;4;0,4;273;674897;5131231
113;738;BZ;EGNA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;765;1;1;1;2;3;;5;0;45;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;674820;5131187
113;739;BZ;EGNA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;1615;1;1;1;2;3;;5;0;95;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;675554;5132139
113;740;BZ;EGNA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;5;1;;1;1;10;5;0;4;2;A;;750;0;750;4;0,4;213;674603;5130575
113;741;BZ;EGNA;2;Edifici residenziali;copertura;1;1;1;2,5;10;;850;1;1;1;2;3;;5;0;50;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;213;674562;5130515
113;742;BZ;EGNA;1;Edifici artigianali e di servizi;copertura;1;1;1;2,5;10;;850;1;1;1;2;5;;5;0;50;1;5;1;;1;1;10;5;0;4;2;;;;0;;4;0,4;221,4;674901;5130871
113;743;BZ;EGNA;2;Edifici residenziali;copertura;1;1;1;1;10;;7650;1;1;1;2;3;;5;0;450;1;30;1;;1;1;10;1;0;2;2;C;C;6747;0;6747;5;0,3;119,7;673703;5129862
