"ID_Unità";"Provincia";"Comune";"Categoria";"Tipologia";"Descrizion";"Descrizi_1";"A - Friabi";"B - Uso pu";"C - Access";"D - Presen";"I1 - Quant";"Peso stima";"Peso sti_1";"I2 -
Prese";"I3 - Attiv";"I4 - 
Pres";"I5 - Conce";"I6 - 
Area";"? Effettiv";"I7 - 
Supe";"Effettiva";"Effettiv_1";"I8 - Coinv";"I9 - 
Stat";"I10 - 
Tem";"Data dismi";"I11 - 
Tip";"I12 - 
Dat";"I13 - 
Fre";"I14 - 
Dis";"Distanza d";"I15 - 
Den";"I16 - 
Et´";"Stato dell";"Tipo di in";"Costi Tota";"Fondi loca";"Stima dei";"Classe di";"Coefficien";"Punteggio";"Coordinate";"Coordina_1"
311;"Av";"Rotondi";"2.
edifici pubblici e privati;";"Edifici artigianali e di servizio";"Ufficio aperto al pubblico";"Pannelli interni in cemento-amianto";1;2,500000000000000;2,500000000000000;2,500000000000000;10;;5100;1;1;1;2;3;112;5;;;1;5;1;;1;1;20;1;1,000000000000000;4;2;"C";"A";;;;2;0,800000000000000;620,399999999999000;970484;4557522
216;"Ce";"S. Andrea del Pizzone";"2.
edifici pubblici e privati;";"Edifici artigianali e di servizio";"Ufficio aperto al pubblico";"Pannelli interni in cemento-amianto";1;2,500000000000000;2,500000000000000;2,500000000000000;10;;5100;1;1;1;2;3;112;5;;;1;5;1;;3;1;20;1;1,000000000000000;4;2;"C";"A";;;;2;0,800000000000000;632,399999999999000;922918;4567143
197;"Av";"S. Angelo dei Lombardi";"2.
edifici pubblici e privati;";"Edifici artigianali e di servizio";"Ufficio aperto al pubblico";"Pannelli interni in cemento-amianto";1;2,500000000000000;2,500000000000000;2,500000000000000;15;;20400;1;1;1;2;3;430;5;;;1;5;1;;3;1;20;1;1,000000000000000;4;2;"C";"A";;;;2;0,800000000000000;692,399999999999000;1020286;4549117
336;"Sa";"S. Maria di C.te";"2.
edifici pubblici e privati;";"Edifici artigianali e di servizio";"Ufficio aperto al pubblico";"Pannelli interni in cemento-amianto";1;2,500000000000000;2,500000000000000;2,500000000000000;10;;9350;1;1;1;2;3;200;5;;;1;5;1;;1;1;20;1;1,000000000000000;4;2;"A";;;;;2;0,800000000000000;620,399999999999000;1005987;4476604
335;"Sa";"S. Valentino Torio";"2.
edifici pubblici e privati;";"Edifici artigianali e di servizio";"Ufficio aperto al pubblico";"Pannelli interni in cemento-amianto";1;2,500000000000000;2,500000000000000;2,500000000000000;10;;9350;1;1;1;2;3;170;5;;;1;5;1;;1;1;20;1;1,000000000000000;4;2;"C";"A";;;;2;0,800000000000000;620,399999999999000;972705;4530706
334;"Sa";"San Marzano sul Sarno";"2.
edifici pubblici e privati;";"Edifici artigianali e di servizio";"Ufficio aperto al pubblico";"Pannelli interni in cemento-amianto";1;2,500000000000000;2,500000000000000;2,500000000000000;10;;9350;1;1;1;2;3;170;5;;;1;5;1;;1;1;20;1;1,000000000000000;4;2;"C";"A";;;;2;0,800000000000000;620,399999999999000;971504;4528991
178;"Na";"San Sebastiano al Vesuvio";"2.
edifici pubblici e privati;";"Edifici artigianali e di servizio";"Ufficio aperto al pubblico";"Pannelli interni in cemento-amianto";1;2,500000000000000;2,500000000000000;2,500000000000000;15;;12750;1;1;1;2;3;275;5;;;1;5;1;;1;1;20;3;0,300000000000000;4;2;"C";"A";;;;2;0,800000000000000;776,399999999999000;952450;4535346
167;"Sa";"Sant'Arsenio";"2.
edifici pubblici e privati;";"Edifici artigianali e di servizio";"Ufficio aperto al pubblico";"Pannelli interni in cemento-amianto";1;2,500000000000000;2,500000000000000;2,500000000000000;10;;9350;1;1;1;2;3;112;5;;;1;5;1;;1;1;20;5;0,000000000000000;4;2;"C";"A";;;;2;0,800000000000000;812,399999999999000;1049727;4500106
308;"Sa";"Santomenna";"2.
edifici pubblici e privati;";"Edifici artigianali e di servizio";"Ufficio aperto al pubblico";"Pannelli interni in cemento-amianto";1;2,500000000000000;2,500000000000000;2,500000000000000;10;;5100;1;1;1;2;3;112;5;;;1;5;1;;1;1;20;1;1,000000000000000;4;2;"C";"A";;;;2;0,800000000000000;620,399999999999000;1033478;4536671
306;"Sa";"s´?¢cignano degli Alburni";"2.
edifici pubblici e privati;";"Edifici artigianali e di servizio";"Ufficio aperto al pubblico";"Pannelli interni in cemento-amianto";1;2,500000000000000;2,500000000000000;2,500000000000000;10;;5100;1;1;1;2;3;112;5;;;1;5;1;;1;1;20;1;1,000000000000000;4;2;"C";"A";;;;2;0,800000000000000;620,399999999999000;1034050;4509032
307;"Sa";"Valva";"2.
edifici pubblici e privati;";"Edifici artigianali e di servizio";"Ufficio aperto al pubblico";"Pannelli interni in cemento-amianto";1;2,500000000000000;2,500000000000000;2,500000000000000;10;;5100;1;1;1;2;3;112;5;;;1;5;1;;1;1;20;1;1,000000000000000;4;2;"C";"A";;;;2;0,800000000000000;620,399999999999000;1029465;4528774
213;"Na";"Napoli";"2.
edifici pubblici e privati;";"Uffici Pubblica Amministrazione";"Ufficio aperto al pubblico";"Impasti tipo gessoso, canne fumarie";1;2,500000000000000;2,500000000000000;2,500000000000000;5;;30;10;1;1;2;3;;5;;;1;5;1;;1;1;20;1;1,000000000000000;4;2;"A";;;;;2;0,800000000000000;636,000000000000000;942917;4534747
27;"Na";"Giugliano in Campania";"2.
edifici pubblici e privati;";"Uffici Pubblica Amministrazione";"Ufficio aperto al pubblico";"Lastre ondulate";1;2,500000000000000;2,500000000000000;2,500000000000000;5;;7;10;1;1;2;3;;5;;;1;5;1;;1;1;20;5;0,000000000000000;4;2;;;;;;2;0,800000000000000;828,000000000000000;936554;4543481
212;"Na";"Sorrento";"2.
edifici pubblici e privati;";"Uffici Pubblica Amministrazione";"Ufficio aperto al pubblico";"Impasti di tipo gessoso";1;2,500000000000000;2,500000000000000;2,500000000000000;5;;30;10;1;1;2;3;;5;;;1;5;1;;1;1;20;1;1,000000000000000;4;2;"A";;;;;2;0,800000000000000;636,000000000000000;954539;4511303
214;"Na";"Napoli";"2.
edifici pubblici e privati;";"Uffici Pubblica Amministrazione";"Ufficio aperto al pubblico";"Impasti di tipo gessoso";1;2,500000000000000;2,500000000000000;2,500000000000000;5;;50;10;1;1;2;3;;5;;;1;5;1;;1;1;20;1;1,000000000000000;4;2;"A";;;;;2;0,800000000000000;636,000000000000000;944485;4537539
210;"Na";"Napoli";"2.
edifici pubblici e privati;";"Uffici Pubblica Amministrazione";"Ufficio senza pubblico";"Pluviali, lastre ondulate";1;2,500000000000000;2,500000000000000;2,500000000000000;5;;20;10;1;1;2;3;;5;;;1;5;1;;1;1;20;1;1,000000000000000;4;2;"A";;;;;2;0,800000000000000;636,000000000000000;942803;4534762
211;"Na";"Napoli";"2.
edifici pubblici e privati;";"Uffici Pubblica Amministrazione";"Ufficio aperto al pubblico";"Impasti di tipo gessoso";1;2,500000000000000;2,500000000000000;2,500000000000000;5;;30;10;1;1;2;3;;5;;;1;5;1;;1;1;20;1;1,000000000000000;4;2;"A";;;;;2;0,800000000000000;636,000000000000000;942633;4534625
209;"Na";"Napoli";"2.
edifici pubblici e privati;";"Uffici Pubblica Amministrazione";"Ufficio aperto al pubblico";"Impasti tipo gessoso";1;2,500000000000000;2,500000000000000;2,500000000000000;5;;10;10;1;1;2;3;;5;;;1;5;1;;1;1;20;1;1,000000000000000;4;2;"A";;;;;2;0,800000000000000;636,000000000000000;940394;4536155
215;"Na";"Napoli";"2.
edifici pubblici e privati;";"Uffici Pubblica Amministrazione";"Ufficio aperto al pubblico";"Impasti di tipo gessoso";1;2,500000000000000;2,500000000000000;2,500000000000000;5;;85;10;1;1;2;3;;5;;;1;5;1;;1;1;20;1;1,000000000000000;4;2;"A";;;;;2;0,800000000000000;636,000000000000000;951130;4536900
31;"Na";"Acerra";"2.
edifici pubblici e privati;";"Uffici Pubblica Amministrazione";"Ufficio aperto al pubblico";"Pluviali, tubazioni in cemento-amianto";1;2,500000000000000;2,500000000000000;2,500000000000000;5;;57;10;1;1;2;3;;5;;;1;5;1;;1;1;20;5;0,000000000000000;4;2;"A";;;;;2;0,800000000000000;828,000000000000000;951762;4545836
28;"Na";"Casoria";"2.
edifici pubblici e privati;";"Uffici Pubblica Amministrazione";"Ufficio aperto al pubblico";"Impasti tipo gessoso";1;2,500000000000000;2,500000000000000;2,500000000000000;5;;20;10;1;1;2;3;;5;;;1;5;1;;1;1;20;5;0,000000000000000;4;2;"A";;;;;2;0,800000000000000;828,000000000000000;945145;4541349
29;"Na";"Napoli";"2.
edifici pubblici e privati;";"Uffici Pubblica Amministrazione";"Ufficio aperto al pubblico";"Canne fumarie";1;2,500000000000000;2,500000000000000;2,500000000000000;5;;50;10;1;1;2;3;;5;;;1;5;1;;1;1;20;5;0,000000000000000;4;2;;;;;;2;0,800000000000000;828,000000000000000;942595;4533896
30;"Na";"Napoli";"2.
edifici pubblici e privati;";"Uffici Pubblica Amministrazione";"Ufficio aperto al pubblico";"Impasti tipo gessoso, canne fumarie";1;2,500000000000000;2,500000000000000;2,500000000000000;5;;50;10;1;1;2;3;;5;;;1;5;1;;1;1;20;5;0,000000000000000;4;2;;;;;;2;0,800000000000000;828,000000000000000;942830;4534287
407;"Na";"Torre Annunziata";"2.
edifici pubblici e privati;";"Uffici Pubblica Amministrazione";"Stazione ferroviaria";"Fecale";1;1,000000000000000;1,000000000000000;1,000000000000000;5;;50;1;1;1;2;3;50;5;;3;1;5;1;;1;1;5;3;0,300000000000000;2;2;"A";;;;;5;0,300000000000000;63,899999999999900;961362;4525119
358;"Sa";"Montecorvino";"2.
edifici pubblici e privati;";"Uffici Pubblica Amministrazione";"Stazione ferroviaria";"Pluviale";1;2,500000000000000;2,500000000000000;2,500000000000000;5;;40;1;1;1;2;3;300;5;;4;1;5;1;;1;1;5;3;0,200000000000000;2;2;"A";;;;;2;0,800000000000000;404,399999999999000;1003192;4513468
362;"Sa";"s´?¢cignano degli Alburni";"2.
edifici pubblici e privati;";"Uffici Pubblica Amministrazione";"Stazione ferroviaria";"Pluviale";1;2,500000000000000;2,500000000000000;2,500000000000000;5;;40;1;1;1;2;3;400;5;;4;1;5;1;;1;1;5;1;5,000000000000000;2;2;"A";;;;;2;0,800000000000000;356,399999999999000;1034437;4508470
340;"Na";"Terzigno";"2.
edifici pubblici e privati;";"Uffici Pubblica Amministrazione";"Stazione ferroviaria";"Pluviale";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;40;1;3;1;2;3;400;5;;4;1;5;1;;1;1;5;3;0,050000000000000;4;2;"A";;;;;3;0,700000000000000;532,000000000000000;964219;4532057
386;"Av";"Serino";"2.
edifici pubblici e privati;";"Uffici Pubblica Amministrazione";"Stazione ferroviaria";"Comignolo";1;2,500000000000000;1,000000000000000;2,500000000000000;5;;30;10;1;1;2;3;200;5;;;1;5;1;;1;1;5;3;0,250000000000000;2;2;"A";;;;;4;0,400000000000000;187,800000000000000;994211;4539642
387;"Av";"Savignano Irpino";"2.
edifici pubblici e privati;";"Uffici Pubblica Amministrazione";"Stazione ferroviaria";"Serbatoio";1;2,500000000000000;1,000000000000000;2,500000000000000;5;;200;10;1;1;2;3;100;5;;;1;5;1;;1;1;5;3;0,500000000000000;2;2;"A";;;;;4;0,400000000000000;187,800000000000000;1018201;4582571
394;"Bn";"Morcone";"2.
edifici pubblici e privati;";"Uffici Pubblica Amministrazione";"Stazione ferroviaria";"Pluviali";1;2,500000000000000;1,000000000000000;2,500000000000000;5;;40;1;1;1;2;3;200;5;;;1;5;1;;1;1;5;1;3,000000000000000;2;2;"A";;;;;4;0,400000000000000;142,199999999999000;974117;4591986
359;"Sa";"Castel San Giorgio";"2.
edifici pubblici e privati;";"Uffici Pubblica Amministrazione";"Stazione ferroviaria";"Pluviali";1;2,500000000000000;2,500000000000000;2,500000000000000;5;;50;1;1;1;2;3;200;5;;;1;5;1;;1;1;5;3;0,300000000000000;2;2;"A";;;;;2;0,800000000000000;404,399999999999000;981189;4529971
401;"Ce";"San Felice a Cancello";"2.
edifici pubblici e privati;";"Centrali termiche";"Centrale termica, stazione ferroviaria";"Rivestimento termoisolante";1;1,000000000000000;1,000000000000000;1,000000000000000;5;;20;1;3;1;2;3;20;5;;;1;5;1;;1;1;5;3;0,500000000000000;2;2;"A";;;;;5;0,300000000000000;106,500000000000000;966435;4549185
398;"Bn";"Benevento";"2.
edifici pubblici e privati;";"Uffici Pubblica Amministrazione";"Stazione ferroviaria";"Lastre ondulate";1;2,500000000000000;2,500000000000000;1,000000000000000;5;;50;1;1;1;2;3;400;5;;;1;5;1;;1;1;5;3;0,200000000000000;2;2;"A";;;;;5;0,300000000000000;124,650000000000000;985641;4568339
393;"Bn";"Benevento";"2.
edifici pubblici e privati;";"Uffici Pubblica Amministrazione";"Stazione ferroviaria";"Serbatoio, comignolo";1;1,000000000000000;1,000000000000000;2,500000000000000;5;;230;1;1;1;2;3;400;5;;;1;5;1;;1;1;5;3;0,100000000000000;4;2;"A";;;;;4;0,400000000000000;146,400000000000000;985484;4569306
368;"Sa";"Cava d´?¢ Tirreni";"2.
edifici pubblici e privati;";"Edifici artigianali e di servizio";"Esercizio commerciale, stazione ferroviaria";"Fecale";1;1,000000000000000;2,500000000000000;2,500000000000000;5;;50;1;1;1;2;3;20;5;;3;1;5;1;;1;1;5;3;0,050000000000000;4;2;"A";;;;;3;0,700000000000000;319,199999999999000;983136;4520249
366;"Na";"Ottaviano";"2.
edifici pubblici e privati;";"Edifici artigianali e di servizio";"Ufficio, spogliatoio, officina";"Lastre ondulate";1;1,000000000000000;2,500000000000000;1,000000000000000;15;;25500;1;1;1;5;5;1500;8;;1500;1;5;1;;1;1;20;1;1,500000000000000;2;2;"C";"A";;;;5;0,300000000000000;342,899999999999000;961903;4537886
10;"Ce";"Santa Maria Capua Vetere";"2.
edifici pubblici e privati;";"Scuole di ogni ordine e grado";"Attivit´?¢ scolastica";"Pluviali";1;2,500000000000000;2,500000000000000;2,500000000000000;10;;1093;10;1;1;2;3;;5;;;1;5;1;;1;1;20;5;0,000000000000000;4;10;"A";;;;;2;0,800000000000000;984,000000000000000;941292;4560393
13;"Ce";"Santa Maria Capua Vetere";"2.
edifici pubblici e privati;";"Scuole di ogni ordine e grado";"Attivit´?¢ scolastica";"Pluviali";1;2,500000000000000;2,500000000000000;2,500000000000000;5;;137;10;1;1;2;3;;5;;;1;5;1;;1;1;20;5;0,000000000000000;4;10;"A";;;;;2;0,800000000000000;924,000000000000000;939462;4560387
351;"Av";"Nusco";"2.
edifici pubblici e privati;";"Edifici Industriali e loro pertinenze";"Capannone ad uso produttivo";"Lastre ondulate";1;1,000000000000000;2,500000000000000;2,500000000000000;15;;10500;1;1;1;2;9;10791;8;;730;1;5;1;;1;1;10;1;3,000000000000000;2;2;"A";;;;;3;0,700000000000000;453,600000000000000;1013166;4544242
357;"Ce";"Sessa Arunca";"2.
edifici pubblici e privati;";"Edifici Industriali e loro pertinenze";"Capannone ad uso produttivo";"Lastre ondulate";1;1,000000000000000;2,500000000000000;2,500000000000000;15;;27000;1;1;1;2;9;20000;8;;2100;1;5;1;;1;1;5;1;2,500000000000000;2;2;"C";"A";;;;3;0,700000000000000;416,850000000000000;909004;4572014
402;"Bn";"Melizzano";"2.
edifici pubblici e privati;";"Centrali termiche";"Cabinato unit´?¢ di compressione gas tc1";"Lastre, guarnizioni";2;1,000000000000000;1,000000000000000;1,000000000000000;10;5550;;10;1;1;2;3;200;5;;;1;5;1;;1;1;5;1;3,000000000000000;2;2;"A";;;;;5;0,300000000000000;95,400000000000000;960124;4572063
403;"Bn";"Melizzano";"2.
edifici pubblici e privati;";"Centrali termiche";"Cabinato unit´?¢ di compressione gas tc2";"Lastre, guarnizioni";2;1,000000000000000;1,000000000000000;1,000000000000000;10;5550;;10;1;1;2;3;200;5;;;1;5;1;;1;1;5;1;3,000000000000000;2;2;"A";;;;;5;0,300000000000000;95,400000000000000;960124;4572063
350;"Na";"Torre Annunziata";"2.
edifici pubblici e privati;";"Edifici artigianali e di servizio";"Ex spogliatoio area sportiva, posto di guardia";"Pluviali";1;1,000000000000000;2,500000000000000;2,500000000000000;10;;750;1;1;1;2;9;83360;5;;;1;5;1;;1;1;5;5;0,000000000000000;4;2;;;;;;3;0,700000000000000;474,600000000000000;960103;4526084
378;"Bn";"Benevento";"2.
edifici pubblici e privati;";"Uffici Pubblica Amministrazione";"Ufficio aperto al pubblico";"Pavimento Linoleum";1;2,500000000000000;2,500000000000000;1,000000000000000;10;;7500;1;1;1;2;3;;5;;;1;5;1;;1;1;20;5;0,000000000000000;2;2;;;;;;5;0,300000000000000;220,500000000000000;985911;4569292
180;"Bn";"Benevento";"2.
edifici pubblici e privati;";"Scuole di ogni ordine e grado";"Attivit´?¢ scolastica";"Pluviale, lastre piane";1;2,500000000000000;2,500000000000000;2,500000000000000;15;;13856;10;1;1;2;3;;5;;250;1;5;1;;1;1;5;5;0,000000000000000;4;2;"A";;;;;2;0,800000000000000;768,000000000000000;985041;4569376
381;"Bn";"Benevento";"2.
edifici pubblici e privati;";"Scuole di ogni ordine e grado";"Attivit´?¢ scolastica";"Canna fumaria, comignolo, lastre ondulate";1;2,500000000000000;2,500000000000000;1,000000000000000;10;;1180;10;1;1;2;3;65;5;;30;1;5;1;;1;1;5;5;0,000000000000000;4;2;"C";"C";;;;5;0,300000000000000;212,849999999999000;984413;4569344
356;"Ce";"Capua";"2.
edifici pubblici e privati;";"Edifici artigianali e di servizio";"Magazzino";"Lastre ondulate";1;1,000000000000000;2,500000000000000;2,500000000000000;15;;15000;1;1;1;2;9;10000;8;;5000;1;5;1;;1;1;5;1;6,000000000000000;2;2;"A";;;;;3;0,700000000000000;416,850000000000000;937804;4563652
361;"Ce";"Gricignano di Aversa";"2.
edifici pubblici e privati;";"Edifici artigianali e di servizio";"Materiale vario";"Grondaie, tetti eternit, canne fum., trav. ferrov.";1;1,000000000000000;2,500000000000000;2,500000000000000;10;;4126;1;1;1;2;9;10000;8;;642;1;5;1;;1;1;5;1;5,000000000000000;2;2;"A";;;;;3;0,700000000000000;364,350000000000000;940295;4549906
338;"Ce";"S. Felile a Cancello";"2.
edifici pubblici e privati;";"Edifici artigianali e di servizio";"Magazzino";"Lastre ondulate, pannelli di rivestimento";1;1,000000000000000;2,500000000000000;2,500000000000000;10;;1300;1;3;1;2;9;10000;5;;130;1;5;1;;1;1;5;1;2,000000000000000;2;2;"A";;;;;3;0,700000000000000;570,500000000000000;956847;4552671
409;"Bn";"Montesarchio";"2.
edifici pubblici e privati;";"Edifici artigianali e di servizio";"Capannone ad uso produttivo";"Lastre ondulate";1;1,000000000000000;2,500000000000000;2,500000000000000;15;36139;144555;10;3;5;2;9;60000;60000;12000;48000;1;30;7;1988;1;1;5;3;3,000000000000000;2;2;;;;;;3;0,700000000000000;1276,000000000000000;975523;4564221
1973;"Avellino";"Avellino";;;;;;;;;;;;;;;;30000;;;;;;;;;;;;;0,200000000000000;;;;;;;;1;;;;
;;;;;;;;;;;;90863;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
