ID;Id_Regione;ID_Unità;Provincia;Comune;Categoria;Descrizione materiali;A - Friabilità;B - Uso pubblico;C - Accessibilità;D - Presenza di confinamento;I1 - Quantità di materiale stimato (Kg);Peso stimato friabile (kg);Peso stimato compatto (kg);I2 - Presenza di un programma di manutenzione e controllo;I3 - Attività;I4 - Dispersione di fibre;I5 - Concentrazione di fibre aerodisperse (ff/l);I6 - Area di estensione del sito (m2);Effettiva area perimetrale (m2);I7 - Superficie esposta all’aria (m2);Effettiva superficie con amianto friabile  (m2);Effettiva superficie con amianto compatto (m2);I8 - Coinvolgimento del sito in lavori di urbanizzazione;I9 - Stato di conservazione delle strutture edili;I10 - Tempo trascorso dalla dismissione (anni);Data dismissione (gg-mm-aaaa);I11 - Tipologia di amianto presente;I12 - Dati epidemiologici;I13 - Frequenza di utilizzo;I14 - Distanza dal centro urbano (m);Distanza dal centro urbano (km);I15 - Densità di popolazione;I16 - Età media dei soggetti frequentatori (anni);Tipo di bonifica;Tipo di intervento;Costi Totali stimati dell intervento (€);Fondi locali/regionali assegnati;Fondi da richiedere;Classe di priorità;Coefficiente di priorità;Punteggio Mappatura;Coordinate X (WGS84-UTM fuso 32);Coordinate Y (WGS84-UTM fuso 32)
1094;22;Tos10234;GR;MONTEROTONDO MARITTIMO;14;;2;1;2,5;1;5;;;1;1;1;2;3;;5;;;1;5;1;;1;10;20;3;;2;2;;;;;;5;0,3;164;645305,600049;4780487,46248
1102;22;Tos13;PI;CALCI;15;;1;2,5;1;2,5;5;;;10;1;1;2;3;120;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;4;0,4;164;622499,794849;4843114,7412
349;22;Tos3323;AR;POPPI;15;;1;1;2,5;1;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;1;20;5;;4;2;;;;;;5;0,3;163;731402,749445;4852979,81861
415;22;Tos10091;LI;PIOMBINO;14;;1;1;1;2,5;15;;;1;1;1;2;3;;5;;;1;5;1;;1;1;5;3;;2;2;;;;;;4;0,4;163;625560,657899;4754669,52886
552;22;Tos3496;FI;MARRADI;7;;1;2,5;1;2,5;10;;;1;1;1;2;3;0;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;4;0,4;163;709114,254053;4883521,60283
553;22;Tos3500;FI;BAGNO A RIPOLI;7;;1;2,5;1;2,5;10;;;1;1;1;2;3;0;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;4;0,4;163;684974,324871;4844962,69857
554;22;Tos3506;FI;FIRENZE;7;;1;2,5;1;2,5;10;;;1;1;1;2;3;0;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;4;0,4;163;684416,026917;4849506,32245
555;22;Tos3508;FI;FIRENZE;7;;1;2,5;1;2,5;10;;;1;1;1;2;3;0;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;4;0,4;163;679846,364518;4852477,0106
850;22;Tos2139;AR;PERGINE VALDARNO;8;;1;1;2,5;1;5;;;1;1;1;2;3;250;5;;;1;5;1;;1;1;20;5;;4;2;;;;;;5;0,3;163;717239,630914;4816537,62054
485;22;Tos900;FI;SESTO FIORENTINO;13;;1;1;1;2,5;5;;;10;1;1;2;3;48;5;;;1;5;1;;1;1;5;3;;2;10;;;;;;4;0,4;162;674948,619621;4856076,79708
738;22;Tos10038;LU;PORCARI;14;;1;1;2,5;1;15;;;1;1;1;2;3;;5;;;1;5;1;;1;1;20;1;;2;2;;;;;;5;0,3;162;628938,871278;4853617,51382
476;22;Tos10324;LI;COLLESALVETTI;14;;1;1;1;2,5;10;;;1;1;1;2;3;;5;;;1;5;1;;1;1;20;1;;2;2;;;;;;4;0,4;161;608760,554559;4827138,41434
419;22;Tos3295;PI;VICOPISANO;1;;1;1;1;2,5;5;;;10;1;1;2;3;196;5;;;1;5;1;;1;1;5;5;;2;2;;;;;;4;0,4;160;625253,947655;4838080,69152
659;22;Tos1700;FI;FIRENZE;8;;2;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;160;678478,617718;4851060,13315
660;22;Tos1704;FI;FIRENZE;8;;2;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;160;678911,058978;4852896,63863
661;22;Tos1709;FI;FIRENZE;8;;2;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;160;674925,599867;4850012,09054
662;22;Tos1714;FI;FIRENZE;8;;2;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;160;682196,644666;4851140,66478
663;22;Tos1720;FI;FIRENZE;8;;2;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;160;684204,828507;4848602,08527
664;22;Tos1737;FI;FIRENZE;11;;2;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;160;680825,037057;4848412,37239
665;22;Tos1746;FI;FIRENZE;4;;2;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;160;680014,615899;4846533,43233
666;22;Tos1770;FI;FIRENZE;11;;2;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;160;679153,141402;4844992,07312
667;22;Tos1774;FI;FIRENZE;4;;2;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;160;685435,003718;4846939,35116
668;22;Tos1832;FI;FIRENZE;11;;2;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;160;683127,310991;4850324,34038
669;22;Tos1836;FI;FIRENZE;11;;2;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;160;683183,136846;4848702,74377
670;22;Tos1837;FI;FIRENZE;11;;2;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;160;680140,094169;4849823,84753
671;22;Tos1842;FI;FIRENZE;11;;2;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;160;678738,52517;4852051,39174
673;22;Tos1975;FI;FIRENZE;4;;2;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;160;679914,125079;4852668,35396
674;22;Tos2026;FI;FIRENZE;8;;2;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;160;679975,993301;4853435,14085
675;22;Tos2048;FI;FIRENZE;8;;2;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;160;679893,947754;4850423,66504
1041;22;Tos10140;SI;RADICONDOLI;14;;2;1;2,5;1;5;;;1;3;1;2;3;;5;;;1;5;1;;1;1;5;3;;2;2;;;;;;5;0,3;160;666302,08472;4786934,27746
1074;22;Tos3313;FI;CERTALDO;14;;1;2,5;1;1;15;;;1;1;1;2;3;715;5;;;1;5;1;;1;1;5;5;;4;2;;;;;;5;0,3;160;664728,766638;4824438,87565
1075;22;Tos3320;FI;CERTALDO;4;;1;2,5;1;1;15;;;1;1;1;2;3;686;5;;;1;5;1;;1;1;5;5;;4;2;;;;;;5;0,3;160;664614,771938;4823376,19974
272;22;Tos1515;PI;RIPARBELLA;17;;1;1;2,5;1;5;;;10;1;1;2;3;30;5;;;1;5;1;;1;1;20;1;;2;2;;;;;;5;0,3;159;624613,067433;4800367,10783
953;22;Tos10144;SI;RADICONDOLI;14;;2;1;2,5;1;10;;;1;1;1;2;3;;5;;;1;5;1;;1;1;20;3;;2;2;;;;;;5;0,3;159;666302,08472;4786934,27746
954;22;Tos10148;SI;RADICONDOLI;14;;2;1;2,5;1;10;;;1;1;1;2;3;;5;;;1;5;1;;1;1;20;3;;2;2;;;;;;5;0,3;159;666302,08472;4786934,27746
955;22;Tos10151;SI;RADICONDOLI;14;;2;1;2,5;1;10;;;1;1;1;2;3;;5;;;1;5;1;;1;1;20;3;;2;2;;;;;;5;0,3;159;666302,08472;4786934,27746
962;22;Tos10149;SI;RADICONDOLI;14;;2;1;2,5;1;10;;;1;1;1;2;3;;5;;;1;5;1;;1;1;20;3;;2;2;;;;;;5;0,3;159;666302,08472;4786934,27746
963;22;Tos10153;SI;RADICONDOLI;14;;2;1;2,5;1;10;;;1;1;1;2;3;;5;;;1;5;1;;1;1;20;3;;2;2;;;;;;5;0,3;159;666302,08472;4786934,27746
964;22;Tos10158;SI;RADICONDOLI;14;;2;1;2,5;1;10;;;1;1;1;2;3;;5;;;1;5;1;;1;1;20;3;;2;2;;;;;;5;0,3;159;665935,097723;4785872,31981
965;22;Tos10159;SI;RADICONDOLI;14;;2;1;2,5;1;10;;;1;1;1;2;3;;5;;;1;5;1;;1;1;20;3;;2;2;;;;;;5;0,3;159;665935,097723;4785872,31981
787;22;Tos3485;PI;SAN GIULIANO TERME;14;;1;1;2,5;1;5;;;1;1;1;2;3;70;5;;;1;5;1;;1;10;20;3;;2;2;;;;;;5;0,3;158;614407,416815;4850128,34328
830;22;Tos756;GR;GROSSETO;6;;1;2,5;1;1;5;;;10;1;1;2;3;0;5;;;1;5;1;;1;1;5;5;;4;2;;;;;;5;0,3;158;673040,234022;4737197,41015
837;22;Tos308;FI;FIRENZE;8;;1;2,5;1;1;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;1;10;5;;4;2;;;;;;5;0,3;158;686901,243486;4850571,87385
838;22;Tos312;FI;FIRENZE;8;;1;2,5;1;1;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;1;10;5;;4;2;;;;;;5;0,3;158;685278,836928;4848991,9224
839;22;Tos313;FI;FIRENZE;8;;1;2,5;1;1;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;1;10;5;;4;2;;;;;;5;0,3;158;685870,872833;4848618,01494
840;22;Tos314;FI;FIRENZE;8;;1;2,5;1;1;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;1;10;5;;4;2;;;;;;5;0,3;158;684098,468987;4848529,80545
841;22;Tos852;GR;GAVORRANO;8;;1;2,5;1;1;5;;;1;1;1;2;3;2220;5;;;1;5;1;;1;1;10;5;;4;2;;;;;;5;0,3;158;661685,219752;4750257,7326
587;22;Tos1734;FI;FIRENZE;9;;1;1;1;2,5;15;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;157;680236,106195;4850692,27033
899;22;Tos102;AR;PIAN DI SCO;11;;2;2,5;1;1;5;;;10;1;1;2;3;23439;5;;;1;5;1;;1;1;10;5;;2;2;;;;;;5;0,3;156;705498,395487;4835253,92037
925;22;Tos2099;AR;PERGINE VALDARNO;8;;1;1;1;1;10;;;10;1;1;2;3;1000;5;;;1;5;1;;1;1;20;5;;4;10;;;;;;5;0,3;156;715413,595537;4819784,36113
1104;22;Tos475;PT;LAMPORECCHIO;8;;1;2,5;2,5;1;10;;;10;1;1;2;3;0;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;5;0,3;156;652691,503765;4852048,96303
903;22;Tos1060;LU;VIAREGGIO;8;;1;2,5;1;1;5;;;10;1;1;2;3;0;5;;;1;5;1;;1;1;10;3;;2;10;;;;;;5;0,3;155;600155,429829;4859760,12291
1142;22;Tos1931;FI;FIRENZE;8;;1;2,5;1;1;5;;;1;3;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;5;0,3;155;676612,057154;4849677,39986
1143;22;Tos1946;FI;FIRENZE;8;;1;2,5;1;1;5;;;1;3;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;5;0,3;155;683980,145632;4850390,75658
1144;22;Tos2067;FI;FIRENZE;11;;1;2,5;1;1;5;;;1;3;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;5;0,3;155;681589,146062;4849003,23238
769;22;Tos1598;PI;POMARANCE;13;;1;1;2,5;1;10;;;1;1;1;2;3;350;5;;;1;5;1;;1;1;20;3;;2;2;;;;;;5;0,3;154;652667,735534;4790057,67363
602;22;Tos1701;FI;FIRENZE;17;;1;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;153;679239,957455;4845143,76799
603;22;Tos1705;FI;FIRENZE;16;;1;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;153;681515,7451;4848725,97419
604;22;Tos1710;FI;FIRENZE;8;;1;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;153;680225,169162;4852064,33731
607;22;Tos1739;FI;FIRENZE;1;;1;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;153;682260,235164;4848471,52851
608;22;Tos1742;FI;FIRENZE;1;;1;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;153;683466,487991;4847994,72929
611;22;Tos1750;FI;FIRENZE;6;;1;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;153;680859,764647;4853759,82148
612;22;Tos1751;FI;FIRENZE;7;;1;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;153;683979,939957;4849104,83301
614;22;Tos1756;FI;FIRENZE;7;;1;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;153;680164,165805;4848955,09037
615;22;Tos1760;FI;FIRENZE;8;;1;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;153;679524,834027;4849005,09459
618;22;Tos1778;FI;FIRENZE;20;;1;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;153;682173,254411;4847979,59675
619;22;Tos1789;FI;FIRENZE;20;;1;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;153;679479,961237;4852290,8392
622;22;Tos1805;FI;FIRENZE;15;;1;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;153;679536,638905;4849278,50037
623;22;Tos1808;FI;FIRENZE;15;;1;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;153;681734,680627;4849386,18601
624;22;Tos1810;FI;FIRENZE;15;;1;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;153;685292,159331;4848054,57511
627;22;Tos1816;FI;FIRENZE;4;;1;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;153;684930,76905;4847014,87845
634;22;Tos1870;FI;FIRENZE;17;;1;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;153;681912,409804;4848207,51023
636;22;Tos1916;FI;FIRENZE;8;;1;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;153;676190,422871;4851497,3477
640;22;Tos1961;FI;FIRENZE;8;;1;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;153;680566,411987;4848409,31613
641;22;Tos1964;FI;FIRENZE;8;;1;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;153;682306,377581;4848499,52604
643;22;Tos2004;FI;FIRENZE;8;;1;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;153;680101,066015;4850299,61612
644;22;Tos2019;FI;FIRENZE;8;;1;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;153;684892,313308;4849538,68463
645;22;Tos2020;FI;FIRENZE;8;;1;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;153;679197,020226;4849244,70572
650;22;Tos2037;FI;FIRENZE;8;;1;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;153;683217,166195;4849605,34355
651;22;Tos2041;FI;FIRENZE;8;;1;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;153;676670,549317;4848412,41723
652;22;Tos2043;FI;FIRENZE;8;;1;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;153;679457,934366;4845107,26166
654;22;Tos2047;FI;FIRENZE;8;;1;2,5;1;2,5;5;;;1;1;1;2;3;10;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;153;683447,930566;4847286,30349
655;22;Tos2052;FI;FIRENZE;11;;1;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;153;685598,414423;4846765,73553
656;22;Tos2054;FI;FIRENZE;11;;1;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;153;680279,81992;4851472,73
657;22;Tos2055;FI;FIRENZE;11;;1;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;153;674632,191113;4851286,84458
397;22;Tos10055;LI;PIOMBINO;14;;1;1;1;2,5;5;;;1;1;1;2;3;;5;;;1;5;1;;1;10;20;1;;2;2;;;;;;4;0,4;151;628113,808101;4757907,84016
766;22;Tos293;SI;ASCIANO;13;;1;1;2,5;1;10;;;10;1;1;2;3;255;5;;;1;5;1;;1;1;10;3;;2;2;;;;;;5;0,3;151;707442,39022;4790530,85677
833;22;Tos1073;FI;FIRENZE;;;1;2,5;1;1;10;;;1;1;1;2;3;0;5;;;1;5;1;;1;1;5;5;;4;2;;;;;;5;0,3;151;678796,363317;4851252,43201
1072;22;Tos3318;FI;CERTALDO;4;;1;2,5;1;1;10;;;1;1;1;2;3;643;5;;;1;5;1;;1;1;5;5;;4;2;;;;;;5;0,3;151;664614,771938;4823376,19974
14;22;Tos1488;PO;PRATO;4;;2;2,5;1;2,5;5;;;1;1;1;2;3;14;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;4;0,4;149;667855,1418;4862590,83749
578;22;Tos1059;FI;FIRENZE;17;;2;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;4;0,4;149;686901,243486;4850571,87385
881;22;Tos10196;LI;LIVORNO;10;;2;1;1;1;15;;;1;1;1;2;3;;5;;;1;5;1;;1;10;20;5;;4;2;;;;;;5;0,3;148;607983,512762;4826748,30356
1084;22;Tos10079;LI;ROSIGNANO MARITTIMO;14;;2;1;1;1;15;;;1;1;1;2;3;;5;;;1;5;1;;1;10;20;5;;4;2;;;;;;5;0,3;148;617078,328774;4804663,87765
739;22;Tos1338;AR;CORTONA;15;;1;1;2,5;1;10;;;1;1;1;2;3;2897;5;;;1;5;1;;1;1;20;1;;2;2;;;;;;5;0,3;147;740071,873032;4796585,26926
740;22;Tos1339;SI;SINALUNGA;15;;1;1;2,5;1;10;;;1;1;1;2;3;3537;5;;;1;5;1;;1;1;20;1;;2;2;;;;;;5;0,3;147;728027,621471;4789083,00492
917;22;Tos2086;AR;PERGINE VALDARNO;8;;1;1;1;1;5;;;10;1;1;2;3;1000;5;;;1;5;1;;1;1;20;5;;4;10;;;;;;5;0,3;147;717126,94378;4816721,18743
918;22;Tos726;PI;PONTEDERA;4;;1;1;1;1;5;;;10;1;1;2;3;300;5;;;1;5;1;;1;1;20;5;;4;10;;;;;;5;0,3;147;635661,902004;4835555,02297
398;22;Tos10110;FI;REGGELLO;14;;1;1;1;2,5;15;;;1;1;1;2;3;;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;4;0,4;146;683646,570676;4849040,23447
399;22;Tos10088;SI;MONTERIGGIONI;14;;1;1;1;2,5;15;;;1;1;1;2;3;;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;4;0,4;146;677747,73355;4807422,4147
828;22;Tos289;FI;REGGELLO;6;;1;1;2,5;1;5;;;10;1;1;2;3;450;5;;;1;5;1;;1;1;5;5;;4;2;;;;;;5;0,3;144;700194,88682;4833707,43949
956;22;Tos10154;SI;RADICONDOLI;14;;2;1;2,5;1;5;;;1;1;1;2;3;;5;;;1;5;1;;1;1;20;3;;2;2;;;;;;5;0,3;144;666302,08472;4786934,27746
957;22;Tos10155;SI;RADICONDOLI;14;;2;1;2,5;1;5;;;1;1;1;2;3;;5;;;1;5;1;;1;1;20;3;;2;2;;;;;;5;0,3;144;664751,130569;4786255,31597
958;22;Tos10156;SI;RADICONDOLI;14;;2;1;2,5;1;5;;;1;1;1;2;3;;5;;;1;5;1;;1;1;20;3;;2;2;;;;;;5;0,3;144;664751,130569;4786255,31597
959;22;Tos10157;SI;RADICONDOLI;14;;2;1;2,5;1;5;;;1;1;1;2;3;;5;;;1;5;1;;1;1;20;3;;2;2;;;;;;5;0,3;144;665935,097723;4785872,31981
845;22;Tos1557;PT;SAN MARCELLO PISTOIESE;11;;1;1;1;1;5;;;1;1;1;2;3;452;5;;;1;30;1;;1;1;10;5;;4;2;;;;;;5;0,3;143;649359,83349;4877964,34226
414;22;Tos3542;LI;COLLESALVETTI;9;;1;1;1;2,5;10;;;1;1;1;2;3;0;5;;;1;5;1;;1;1;5;3;;2;2;;;;;;4;0,4;142;616612,323605;4820254,94016
544;22;Tos1110;LI;MARCIANA;;;1;2,5;1;2,5;5;;;1;1;1;2;3;10;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;4;0,4;142;601120,366243;4737839,15865
577;22;Tos1058;FI;FIRENZE;8;;1;2,5;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;4;0,4;142;683980,145632;4850390,75658
792;22;Tos10068;LI;PIOMBINO;14;;2;1;1;1;5;;;1;3;1;2;3;;5;;;1;5;7;;1;1;5;3;;2;2;;;;;;5;0,3;142;625560,657899;4754669,52886
831;22;Tos1244;LI;LIVORNO;11;;1;2,5;1;1;5;;;1;1;1;2;3;600;5;;;1;5;1;;1;1;5;5;;4;2;;;;;;5;0,3;142;606437,73738;4821704,69359
1073;22;Tos3321;FI;CERTALDO;4;;1;2,5;1;1;5;;;1;1;1;2;3;15;5;;;1;5;1;;1;1;5;5;;4;2;;;;;;5;0,3;142;664614,771938;4823376,19974
79;22;Tos3716;FI;GREVE IN CHIANTI;11;;1;1;1;1;10;;;10;1;1;2;3;0;5;;;1;5;1;;1;1;20;5;;4;2;;;;;;5;0,3;141;685315,726469;4836528,96471
19;22;Tos3330;AR;POPPI;17;;1;2,5;2,5;1;5;;;10;1;1;2;3;24;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;5;0,3;140;727829,283322;4852790,02959
20;22;Tos3331;AR;POPPI;17;;1;2,5;2,5;1;5;;;10;1;1;2;3;20;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;5;0,3;140;725539,399774;4853216,21421
423;22;Tos10010;PO;PRATO;14;;1;1;1;2,5;5;;;1;1;1;2;3;;5;;;1;5;1;;1;1;20;1;;2;2;;;;;;4;0,4;140;668990,148797;4857507,56086
528;22;Tos571;FI;MARRADI;14;;1;1;1;2,5;5;;;1;1;1;2;3;20;5;;;1;5;1;;1;1;20;1;;2;2;;;;;;4;0,4;140;712690,307988;4886703,29869
529;22;Tos570;FI;MARRADI;16;;1;1;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;1;20;1;;2;2;;;;;;4;0,4;140;714375,01296;4886205,53814
757;22;Tos3396;FI;SESTO FIORENTINO;12;;1;1;1;1;5;;;10;3;1;2;3;0;5;;;1;5;3;;1;1;5;3;;2;2;;;;;;5;0,3;140;678660,957881;4854983,42351
1103;22;Tos402;PO;MONTEMURLO;4;;1;2,5;2,5;1;5;;;10;1;1;2;3;0;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;5;0,3;140;663348,298934;4865464,79826
1106;22;Tos480;PT;LAMPORECCHIO;8;;1;2,5;2,5;1;5;;;10;1;1;2;3;0;5;;;1;5;1;;1;1;5;1;;2;2;;;;;;5;0,3;140;652535,856955;4853286,31123
205;22;Tos796;PT;PIEVE A NIEVOLE;6;;1;1;2,5;1;5;;;1;1;1;2;3;300;5;;;1;5;1;;1;1;20;3;;2;2;;;;;;5;0,3;138;643483,088106;4858130,67012
417;22;Tos3582;FI;FIRENZE;6;;1;1;1;2,5;5;;;1;1;1;2;3;0;5;;;1;5;1;;1;1;5;5;;2;2;;;;;;4;0,4;138;680066,674669;4848194,84881
741;22;Tos10108;FI;REGGELLO;14;;1;1;1;1;10;;;1;1;1;2;3;;5;;;1;30;1;;1;1;20;1;;2;2;;;;;;5;0,3;138;683646,570676;4849040,23447
357;22;Tos3328;AR;POPPI;15;;1;1;2,5;1;5;;;10;1;1;2;3;140;5;;;1;5;1;;1;1;5;1;;2;10;;;;;;5;0,3;137;725914,870896;4851739,00453
580;22;Tos1855;FI;FIRENZE;11;;1;1;1;2,5;10;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;136;677068,249434;4849942,07511
581;22;Tos1687;FI;FIRENZE;16;;1;1;1;2,5;10;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;136;685971,186087;4847998,18851
584;22;Tos1726;FI;FIRENZE;12;;1;1;1;2,5;10;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;136;677445,511793;4849226,74502
585;22;Tos1732;FI;FIRENZE;11;;1;1;1;2,5;10;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;136;683806,170971;4850510,51193
586;22;Tos1733;FI;FIRENZE;11;;1;1;1;2,5;10;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;136;681848,057172;4849069,4251
588;22;Tos1748;FI;FIRENZE;14;;1;1;1;2,5;10;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;136;685368,984581;4848431,87184
589;22;Tos1844;FI;FIRENZE;9;;1;1;1;2,5;10;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;136;680204,996886;4850914,07469
592;22;Tos1851;FI;FIRENZE;11;;1;1;1;2,5;10;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;136;676606,543475;4849834,77806
594;22;Tos1856;FI;FIRENZE;15;;1;1;1;2,5;10;;;1;1;1;2;3;0;5;;;1;5;1;;1;10;5;1;;2;2;;;;;;4;0,4;136;674465,039044;4850043,00878
