"Id_Regione";"Id_Unita";"Provincia";"Comune";"Id_categor";"Materiale";"A";"B";"C";"D";"Peso stima";"Peso_S1";"I1";"I2";"I3";"I4";"I5";"I6";"Superficie";"I7";"Effettiva";"Effettiv_1";"I8";"I9";"I10";"Data dismi";"I11";"I12";"I13";"I14";"Distanza c";"I15";"I16";"Punteggio";"Classe di";"Superfic_1";"Tipo di bo";"Tipo d'int";"Classed_1";"Costo_dell";"Fondi Loca";"Fondi da r";"Numero_pia";"Numero_van";"X";"Y"
"6";"AQ0060064";"L'AQUILA";"AVEZZANO";"14";;1,0;2,0;2,5;2,5;;527020,0;15,0;10;1,0;5;0;9;64695,0;10;;"26351";1;5;"1";;"3";0,0;"20";5,0;"0";4;2;11184,0;2;;"Sito non bonificato";;;528155,0;;;;;867220,9;4660253,7
"6";"AQ0060065";"L'AQUILA";"AVEZZANO";"12";;1,0;2,0;2,5;2,5;;10000,0;10,0;10;1,0;5;0;9;15000,0;8;;"500";0;30;"1";;"3";0,0;"20";5,0;"0";4;2;1334,4;2;;"Sito non bonificato";;;11135,0;;;;;870401,6;4665904,4
"6";"AQ0060066";"L'AQUILA";"AVEZZANO";"12";;1,0;2,0;2,5;2,5;;14000,0;15,0;10;1,0;5;0;9;7500,0;8;;"700";1;30;"1";;"3";0,0;"20";5,0;"0";4;2;1394,4;2;;"Sito non bonificato";;;15135,0;;;;;872018,2;4665316,4
"6";"AQ0060067";"L'AQUILA";"AVEZZANO";"12";;1,0;2,0;2,5;2,5;;46000,0;15,0;1;1,0;5;0;9;12000,0;8;;"2300";1;30;"1";;"3";0,0;"10";5,0;"0";4;2;1198,8;2;;"Sito non bonificato";;;47135,0;;;;;866995,2;4659335,3
"6";"AQ0060068";"L'AQUILA";"AVEZZANO";"12";;1,0;2,0;2,5;2,5;;64000,0;15,0;10;1,0;5;0;9;14000,0;8;;"3200";1;5;"1";;"3";0,0;"10";5,0;"0";4;2;974,4;2;;"Sito non bonificato";;;65135,0;;;;;869242,5;4663371,3
"6";"AQ0070001";"L'AQUILA";"BALSORANO";"10";;1,0;1,0;1,0;2,5;;112,0;5,0;10;3,0;5;0;3;234,0;5;;"5.6";1;30;"0";;"3";0,0;"5";5,0;"0";4;2;4700,0;4;;"Sito non bonificato";;;985,8;;;;;881511,1;4634935,7
"6";"AQ0070002";"L'AQUILA";"BALSORANO";"8";;1,0;2,0;2,5;2,5;;864,0;10,0;1;1,0;5;0;5;1892,0;5;;"43.2";;5;"1";;"3";0,0;"20";5,0;"0";4;10;9852,0;2;;"Sito non bonificato";;;1912,6;;;;;878818,2;4638696,1
"6";"AQ0070003";"L'AQUILA";"BALSORANO";"10";;1,0;1,0;1,0;2,5;;36,0;5,0;10;3,0;5;0;5;810,0;5;;"1.8";;30;"0";;"3";0,0;"5";1,0;"1627";2;2;3580,0;4;;"Sito non bonificato";;;917,4;;;;;882499,1;4634820,1
"6";"AQ0070004";"L'AQUILA";"BALSORANO";"8";;1,0;2,0;2,5;2,5;;90,4;5,0;1;1,0;1;0;3;480,0;5;;"4.52";;5;"1";;"3";0,0;"20";5,0;"0";4;10;8604,0;2;;"Sito non bonificato";;;1142,6;;;;;883017,2;4636615,4
"6";"AQ0070005";"L'AQUILA";"BALSORANO";"8";;1,0;2,0;2,5;2,5;;70,0;5,0;1;1,0;5;0;5;621,0;5;;"3.5";;5;"1";;"3";0,0;"20";5,0;"0";4;10;9252,0;2;;"Sito non bonificato";;;948,0;;;;;878959,8;4638753,2
"6";"AQ0070006";"L'AQUILA";"BALSORANO";"8";;1,0;2,0;2,5;2,5;;402,4;5,0;1;1,0;1;0;5;2107,0;5;;"20.12";;5;"1";;"3";0,0;"20";5,0;"0";4;10;8772,0;2;;"Sito non bonificato";;;2281,8;;;;;879050,0;4638555,7
