"Id_Regione";"ID_Unita";"Provincia";"Comune";"Categoria";"Descrizione materiali";"Tipologia";"A - Friabilità";"B - Uso pubblico";"C - Accessibilità";"D - Presenza di confinamento";"I1 - Quantità di materiale stimato (Kg)";"Peso stimato friabile (kg)";"Peso stimato compatto (kg)";"I2 - Presenza di un programma di manutenzione e controllo";"I3 - Attività";"I4 - Dispersione di fibre";"I5 - Concentrazione di fibre aerodisperse (ff/l)";"I6 - Area di estensione del sito (m2)";"Effettiva area perimetrale (m2)";"I7 - Superficie esposta all’aria (m2)";"Effettiva superficie con amianto friabile  (m2)";"Effettiva superficie con amianto compatto (m2)";"I8 - Coinvolgimento del sito in lavori di urbanizzazione";"I9 - Stato di conservazione delle strutture edili";"I10 - Tempo trascorso dalla dismissione (anni)";"Data dismissione (gg-mm-aaaa)";"I11 - Tipologia di amianto presente";"I12 - Dati epidemiologici";"I13 - Frequenza di utilizzo";"I14 - Distanza dal centro urbano (m)";"Distanza dal centro urbano (km)";"I15 - Densità di popolazione";"I16 - Età media dei soggetti frequentatori (anni)";"Tipo di bonifica";"Tipo di intervento";"Costi Totali stimati dell'intervento (€)";"Fondi locali/regionali assegnati";"Fondi da richiedere";"Punteggio Mappatura";"Classe di priorità";"Coefficiente di priorità";"Punteggio Mappatura";"Coordinate X (WGS84-UTM fuso 32)";"Coordinate Y (WGS84-UTM fuso 32)"
3;"2T_1311";"Aosta";"ISSOGNE";2;;"Edifici artigianali e di servizio";1;1;2,5;2,5;5;0;47;10;1;5;2;3;;5;"0";3;1;5;1;;1;1;5;5;;4;2;0;0;90;0;90;474;3;0,7;473,55;397565;5056413
3;"2T_1312";"Aosta";"ISSOGNE";2;;"Edifici agricoli e loro pertinenze";1;1;2,5;2,5;5;0;37;10;1;5;2;3;;5;"0";2;1;5;1;;1;1;5;3;;2;2;0;0;60;0;60;371;3;0,7;370,65;397713;5056752
3;"2T_1313";"Aosta";"ISSOGNE";2;;"Edifici residenziali";1;1;2,5;2,5;5;0;108;10;1;5;2;3;;5;"0";6;1;5;1;;1;1;20;5;;2;2;0;0;180;0;180;510;3;0,7;510,3;397074;5057163
3;"2T_1314";"Aosta";"ISSOGNE";2;;"Edifici artigianali e di servizio";1;1;2,5;2,5;10;0;1274;10;3;5;2;3;;5;"0";75;1;30;7;;1;1;5;3;;2;2;0;0;2250;0;2250;1054;3;0,7;1053,5;396791;5057456
3;"2T_1315";"Aosta";"ISSOGNE";2;;"Edifici agricoli e loro pertinenze";1;1;2,5;2,5;5;0;412;10;1;5;2;3;;5;"0";24;1;5;1;;1;1;5;5;;2;2;0;0;720;0;720;400;3;0,7;400,05;397041;5057283
3;"2T_1316";"Aosta";"ISSOGNE";2;;"Edifici artigianali e di servizio";1;1;2,5;2,5;5;0;123;10;1;5;2;3;;5;"0";7;1;5;1;;1;1;5;5;;2;2;0;0;210;0;210;400;3;0,7;400,05;397123;5057276
3;"2T_1317";"Aosta";"ISSOGNE";2;;"Edifici residenziali";1;1;1;2,5;5;0;79;10;1;5;2;3;;5;"0";5;1;5;1;;1;1;5;5;;2;2;0;0;150;0;150;169;4;0,4;169,2;397185;5057271
3;"2T_1318";"Aosta";"ISSOGNE";2;;"Edifici residenziali";1;1;2,5;2,5;5;0;209;10;1;5;2;3;;5;"0";12;1;5;1;;1;1;5;5;;2;2;0;0;360;0;360;400;3;0,7;400,05;397220;5057233
3;"2T_1319";"Aosta";"ISSOGNE";2;;"Edifici residenziali";1;1;2,5;2,5;5;0;80;10;1;5;2;3;;5;"0";5;1;5;1;;1;1;5;5;;2;2;0;0;150;0;150;400;3;0,7;400,05;397214;5057234
3;"2T_1320";"Aosta";"ISSOGNE";2;;"Edifici residenziali";1;1;2,5;2,5;5;0;118;10;1;5;2;3;;5;"0";7;1;5;1;;1;1;5;5;;2;2;0;0;210;0;210;400;3;0,7;400,05;397210;5057230
3;"2T_1321";"Aosta";"ISSOGNE";2;;"Edifici agricoli e loro pertinenze";1;1;2,5;2,5;5;0;190;10;1;5;2;3;;5;"0";11;1;5;1;;1;1;5;5;;2;2;0;0;330;0;330;400;3;0,7;400,05;397158;5057215
3;"2T_1322";"Aosta";"ISSOGNE";2;;"Edifici agricoli e loro pertinenze";1;1;2,5;2,5;5;0;86;10;1;5;2;3;;5;"0";5;1;5;1;;1;1;5;5;;2;2;0;0;150;0;150;400;3;0,7;400,05;397137;5057260
3;"2T_1323";"Aosta";"ISSOGNE";2;;"Edifici residenziali";1;1;2,5;2,5;5;0;183;10;1;5;2;3;;5;"0";11;1;5;1;;1;1;5;5;;2;2;0;0;330;0;330;400;3;0,7;400,05;397082;5057198
3;"2T_1324";"Aosta";"ISSOGNE";2;;"Edifici residenziali";1;1;2,5;2,5;5;0;93;10;1;5;2;3;;5;"0";5;1;5;1;;1;1;5;5;;2;2;0;0;150;0;150;400;3;0,7;400,05;397025;5057191
3;"2T_1325";"Aosta";"ISSOGNE";2;;"Edifici residenziali";1;1;2,5;2,5;5;0;192;10;1;5;2;3;;5;"0";11;1;5;1;;1;1;5;5;;4;2;0;0;330;0;330;474;3;0,7;473,55;397276;5056301
3;"2T_1326";"Aosta";"ISSOGNE";2;;"Edifici residenziali";1;1;2,5;2,5;5;0;193;10;1;5;2;3;;5;"0";11;1;5;1;;1;1;5;5;;2;2;0;0;330;0;330;400;3;0,7;400,05;397149;5056401
3;"2T_1327";"Aosta";"ISSOGNE";2;;"Edifici residenziali";1;1;2,5;2,5;5;0;25;10;1;5;2;3;;5;"0";1;1;5;1;;1;1;5;5;;4;2;0;0;30;0;30;474;3;0,7;473,55;397386;5056514
3;"2T_1328";"Aosta";"ISSOGNE";2;;"Edifici residenziali";1;1;2,5;2,5;5;0;108;10;1;5;2;3;;5;"0";6;1;5;1;;1;1;5;5;;4;2;0;0;180;0;180;474;3;0,7;473,55;397371;5056544
3;"2T_1329";"Aosta";"ISSOGNE";2;;"Edifici agricoli e loro pertinenze";1;1;2,5;2,5;5;0;255;10;1;5;2;3;;5;"0";15;1;5;1;;1;1;5;5;;4;2;0;0;450;0;450;474;3;0,7;473,55;397425;5056515
3;"2T_1330";"Aosta";"ISSOGNE";2;;"Edifici residenziali";1;1;1;2,5;5;0;196;10;1;5;2;3;;5;"0";12;1;5;1;;1;1;5;5;;2;2;0;0;360;0;360;169;4;0,4;169,2;397001;5057177
3;"2T_1331";"Aosta";"ISSOGNE";2;;"Edifici residenziali";1;1;1;2,5;5;0;225;10;1;5;2;3;;5;"0";13;1;5;1;;1;1;5;5;;2;2;0;0;390;0;390;169;4;0,4;169,2;397030;5057283
3;"2T_1332";"Aosta";"ISSOGNE";2;;"Edifici residenziali";1;1;1;2,5;5;0;29;10;1;5;2;3;;5;"0";2;1;5;1;;1;1;5;5;;2;2;0;0;60;0;60;169;4;0,4;169,2;397106;5057282
3;"2T_1333";"Aosta";"ISSOGNE";2;;"Edifici residenziali";1;1;2,5;2,5;5;0;184;10;1;5;2;3;;5;"0";11;1;5;1;;1;1;5;5;;2;2;0;0;330;0;330;400;3;0,7;400,05;397101;5057280
3;"2T_1334";"Aosta";"ISSOGNE";2;;"Edifici residenziali";1;1;1;2,5;5;0;94;10;1;5;2;3;;5;"0";6;1;5;1;;1;1;5;5;;2;2;0;0;180;0;180;169;4;0,4;169,2;397132;5057249
3;"2T_1335";"Aosta";"ISSOGNE";2;;"Edifici agricoli e loro pertinenze";1;1;2,5;2,5;5;0;65;10;1;5;2;3;;5;"0";4;1;5;1;;1;1;5;3;;2;2;0;0;120;0;120;371;3;0,7;370,65;396928;5056972
3;"2T_1336";"Aosta";"ISSOGNE";2;;"Edifici artigianali e di servizio";1;1;2,5;2,5;5;0;287;10;1;5;2;3;;5;"0";17;1;5;1;;1;1;5;3;;2;2;0;0;510;0;510;371;3;0,7;370,65;397001;5057023
3;"2T_1337";"Aosta";"MORGEX";2;;"Edifici agricoli e loro pertinenze";1;1;1;2,5;15;0;15342;10;1;5;2;5;;8;"0";902;1;5;1;;1;1;20;3;;2;2;0;0;27060;0;27060;251;4;0,4;251,4;347992;5068754
3;"2T_1338";"Aosta";"MORGEX";2;;"Edifici agricoli e loro pertinenze";1;1;1;2,5;10;0;8347;10;1;5;2;3;;5;"0";491;1;5;1;;1;1;20;3;;2;2;0;0;14730;0;14730;209;4;0,4;209,4;347989;5068728
3;"2T_1339";"Aosta";"MORGEX";2;;"Edifici agricoli e loro pertinenze";1;1;1;2,5;15;0;10890;10;1;5;2;5;;8;"0";641;1;5;1;;1;1;20;3;;2;2;0;0;19230;0;19230;251;4;0,4;251,4;347672;5069282
3;"2T_1340";"Aosta";"MORGEX";2;;"Edifici agricoli e loro pertinenze";1;1;1;2,5;10;0;8580;10;1;5;2;5;;8;"0";505;1;5;1;;1;1;20;3;;2;2;0;0;15150;0;15150;230;4;0,4;230,4;347810;5068940
3;"2T_1341";"Aosta";"MORGEX";2;;"Edifici artigianali e di servizio";1;1;1;2,5;5;0;176;10;1;5;2;3;;5;"0";10;1;5;1;;1;1;5;3;;2;2;0;0;300;0;300;152;4;0,4;152,4;347728;5068477
3;"2T_1342";"Aosta";"MORGEX";2;;"Edifici agricoli e loro pertinenze";1;1;1;2,5;15;0;30931;10;1;5;2;5;;8;"0";1819;1;5;1;;1;1;20;3;;2;2;0;0;54570;0;54570;251;4;0,4;251,4;348467;5068341
3;"2T_1343";"Aosta";"EMARESE";2;;"Edifici agricoli e loro pertinenze";1;1;2,5;2,5;5;0;435;10;1;5;2;3;;5;"0";26;1;5;1;;1;1;5;1;;2;2;0;0;780;0;780;341;3;0,7;341,25;398681;5065078
3;"2T_1344";"Aosta";"EMARESE";2;;"Edifici residenziali";1;1;1;2,5;10;0;540;10;1;5;2;3;;5;"0";32;1;5;1;;1;1;20;5;;2;2;0;0;960;0;960;226;4;0,4;226,2;398950;5064301
3;"2T_1345";"Aosta";"EMARESE";2;;"Edifici residenziali";1;1;1;2,5;5;0;327;10;1;5;2;3;;5;"0";19;1;5;1;;1;1;5;5;;2;2;0;0;570;0;570;169;4;0,4;169,2;398825;5064224
3;"2T_1346";"Aosta";"EMARESE";2;;"Edifici residenziali";1;1;1;2,5;5;0;222;10;1;5;2;3;;5;"0";13;1;5;1;;1;1;5;5;;2;2;0;0;390;0;390;169;4;0,4;169,2;398916;5064360
3;"2T_1347";"Aosta";"SAINT-CHRISTOPHE";2;;"Edifici agricoli e loro pertinenze";1;1;1;2,5;10;0;2092;10;1;5;2;3;;5;"0";123;1;5;7;;1;1;10;5;;2;2;0;0;3690;0;3690;217;4;0,4;216,6;372415;5066640
3;"2T_1348";"Aosta";"SAINT-CHRISTOPHE";2;;"Edifici residenziali";1;1;1;2,5;10;0;2194;10;1;5;2;3;;5;"0";129;1;5;1;;1;1;20;5;;2;2;2;3;0;0;0;226;4;0,4;226,2;371955;5067119
3;"2T_1349";"Aosta";"SAINT-CHRISTOPHE";2;;"Edifici agricoli e loro pertinenze";1;1;1;2,5;15;0;11574;10;1;5;2;5;;8;"0";681;1;5;1;;1;1;20;3;;2;2;0;0;20430;0;20430;251;4;0,4;251,4;372838;5067458
3;"2T_1350";"Aosta";"SAINT-CHRISTOPHE";2;;"Edifici agricoli e loro pertinenze";1;1;1;2,5;5;0;208;10;1;5;2;3;;5;"0";12;1;5;1;;1;1;5;3;;2;2;0;0;360;0;360;152;4;0,4;152,4;371928;5067768
3;"2T_1351";"Aosta";"SAINT-CHRISTOPHE";2;;"Edifici artigianali e di servizio";1;1;2,5;2,5;5;0;268;10;1;5;2;3;;5;"0";16;1;30;1;;1;1;5;3;;2;2;0;0;480;0;480;554;3;0,7;554,4;371144;5067978
3;"2T_1352";"Aosta";"SAINT-CHRISTOPHE";2;;"Edifici residenziali";1;1;1;2,5;10;0;2348;10;1;5;2;3;;5;"0";138;1;5;1;;1;1;20;5;;2;2;0;0;4140;0;4140;226;4;0,4;226,2;372432;5067331
3;"2T_1353";"Aosta";"SAINT-CHRISTOPHE";2;;"Edifici residenziali";1;1;1;2,5;10;0;1303;10;1;5;2;3;;5;"0";77;1;30;1;;1;1;20;5;;2;2;0;0;2310;0;2310;286;4;0,4;286,2;371581;5067085
3;"2T_1354";"Aosta";"SAINT-CHRISTOPHE";2;;"Edifici artigianali e di servizio";1;2,5;1;2,5;15;0;13034;10;1;5;2;5;;8;"0";767;1;5;1;;1;1;20;5;;2;2;0;0;23010;0;23010;360;4;0,4;360;372362;5066489
3;"2T_1355";"Aosta";"SAINT-CHRISTOPHE";2;;"Edifici artigianali e di servizio";1;2,5;1;2,5;10;0;652;10;1;5;2;3;;5;"0";38;1;5;1;;1;1;5;3;;2;2;0;0;1140;0;1140;226;4;0,4;225,6;372776;5066459
3;"2T_1356";"Aosta";"SAINT-CHRISTOPHE";2;;"Edifici residenziali";1;1;1;2,5;10;0;3160;10;1;5;2;3;;5;"0";186;1;5;1;;1;1;20;5;;2;2;0;0;5580;0;5580;226;4;0,4;226,2;371709;5066357
3;"2T_1357";"Aosta";"SAINT-CHRISTOPHE";2;;"Edifici agricoli e loro pertinenze";1;1;1;2,5;10;0;717;10;1;5;2;3;;5;"0";42;1;30;1;;1;1;20;3;;2;2;0;0;1260;0;1260;269;4;0,4;269,4;372080;5066972
3;"2T_1358";"Aosta";"PONT-SAINT-MARTIN";2;;"Edifici residenziali";1;1;1;2,5;10;0;2981;10;1;5;2;3;;5;"0";175;1;5;1;;1;1;20;5;;4;2;0;0;5250;0;5250;268;4;0,4;268,2;406198;5050337
3;"2T_1359";"Aosta";"SAINT-CHRISTOPHE";2;;"Edifici agricoli e loro pertinenze";1;1;1;2,5;10;0;1243;10;1;5;2;3;;5;"0";73;1;5;1;;1;1;5;5;;2;2;0;0;2190;0;2190;190;4;0,4;190,2;372322;5068062
3;"2T_1360";"Aosta";"SAINT-CHRISTOPHE";2;;"Edifici agricoli e loro pertinenze";1;1;1;2,5;10;0;2111;10;1;5;2;3;;5;"0";124;1;5;1;;1;1;20;5;;2;2;0;0;3720;0;3720;226;4;0,4;226,2;372538;5068016
3;"2T_1361";"Aosta";"SAINT-CHRISTOPHE";2;;"Edifici residenziali";1;1;1;2,5;10;0;928;10;1;5;2;3;;5;"0";55;1;5;1;;1;1;10;5;;2;2;0;0;1650;0;1650;202;4;0,4;202,2;372366;5068083
3;"2T_1362";"Aosta";"SAINT-CHRISTOPHE";2;;"Edifici agricoli e loro pertinenze";1;1;1;2,5;10;0;2443;10;1;5;2;3;;5;"0";144;1;5;1;;1;1;20;5;;2;2;0;0;4320;0;4320;226;4;0,4;226,2;372262;5068062
3;"2T_1363";"Aosta";"SAINT-CHRISTOPHE";2;;"Edifici residenziali";1;1;1;2,5;10;0;730;10;1;5;2;3;;5;"0";43;1;5;1;;1;1;10;5;;2;2;0;0;1290;0;1290;202;4;0,4;202,2;372118;5068202
3;"2T_1364";"Aosta";"SAINT-CHRISTOPHE";2;;"Edifici artigianali e di servizio";1;1;1;2,5;5;0;402;10;1;5;2;3;;5;"0";24;1;5;1;;1;1;20;5;;2;2;2;3;0;0;0;205;4;0,4;205,2;372033;5066499
3;"2T_1365";"Aosta";"SAINT-CHRISTOPHE";2;;"Edifici agricoli e loro pertinenze";1;1;1;2,5;5;0;307;10;1;5;2;3;;5;"0";18;1;5;1;;1;1;5;3;;2;2;0;0;540;0;540;152;4;0,4;152,4;371644;5067078
3;"2T_1366";"Aosta";"SAINT-CHRISTOPHE";2;;"Edifici agricoli e loro pertinenze";1;1;2,5;2,5;5;0;128;10;1;5;2;3;;5;"0";8;1;5;1;;1;1;5;5;;2;2;0;0;240;0;240;400;3;0,7;400,05;372496;5068092
3;"2T_1367";"Aosta";"SAINT-CHRISTOPHE";2;;"Edifici agricoli e loro pertinenze";1;1;2,5;2,5;5;0;56;10;1;5;2;3;;5;"0";3;1;5;1;;1;1;5;5;;2;2;0;0;90;0;90;400;3;0,7;400,05;372482;5068093
3;"2T_1369";"Aosta";"SAINT-CHRISTOPHE";2;;"Edifici residenziali";1;1;1;2,5;10;0;994;10;1;5;2;3;;5;"0";58;1;5;3;;1;1;10;5;;2;2;0;0;1740;0;1740;207;4;0,4;207;371008;5067986
3;"2T_1370";"Aosta";"SAINT-CHRISTOPHE";2;;"Edifici artigianali e di servizio";1;1;1;2,5;10;0;1247;10;1;5;2;3;;5;"0";73;1;30;7;;1;1;10;5;;2;2;0;0;2190;15000;2190;277;4;0,4;276,6;370981;5067901
3;"2T_1371";"Aosta";"SAINT-CHRISTOPHE";2;;"Edifici residenziali";1;1;1;2,5;10;0;674;10;1;5;2;3;;5;"0";40;1;5;1;;1;1;20;5;;2;2;0;0;1200;0;1200;226;4;0,4;226,2;370983;5067956
3;"2T_1372";"Aosta";"SAINT-CHRISTOPHE";2;;"Edifici residenziali";1;1;1;2,5;10;0;726;10;1;5;2;3;;5;"0";43;1;5;1;;1;1;20;5;;2;2;2;3;0;0;0;226;4;0,4;226,2;371013;5067881
3;"2T_1373";"Aosta";"SAINT-CHRISTOPHE";2;;"Edifici artigianali e di servizio";1;2,5;1;2,5;10;0;5072;10;1;5;2;3;;5;"0";298;1;5;1;;1;1;20;5;;2;2;0;0;8940;0;8940;313;4;0,4;312,6;372320;5066467
3;"2T_1374";"Aosta";"SAINT-CHRISTOPHE";2;;"Edifici artigianali e di servizio";1;2,5;1;2,5;10;0;8379;10;1;5;2;3;;5;"0";493;1;30;1;;1;1;20;5;;2;2;0;0;14790;0;14790;418;4;0,4;417,6;372311;5066490
3;"2T_1375";"Aosta";"SAINT-CHRISTOPHE";2;;"Edifici artigianali e di servizio";1;2,5;1;2,5;10;0;878;10;1;5;2;3;;5;"0";52;1;30;1;;1;1;20;3;;2;2;2;3;0;0;0;394;4;0,4;393,6;372238;5066468
3;"2T_1376";"Aosta";"SAINT-CHRISTOPHE";2;;"Edifici residenziali";1;1;2,5;2,5;5;0;94;10;1;5;2;3;;5;"0";6;1;5;1;;1;1;20;5;;2;2;0;0;180;0;180;510;3;0,7;510,3;371998;5066518
3;"2T_1377";"Aosta";"SAINT-CHRISTOPHE";2;;"Edifici agricoli e loro pertinenze";1;1;2,5;2,5;5;0;101;10;1;5;2;3;;5;"0";6;1;5;1;;1;1;5;5;;2;2;0;0;180;0;180;400;3;0,7;400,05;372014;5066516
3;"2T_1378";"Aosta";"AOSTA";2;;"Edifici artigianali e di servizio";1;1;1;2,5;10;0;549;10;1;5;2;3;;5;"0";32;1;30;1;;1;1;5;5;;4;2;2;3;0;0;0;292;4;0,4;292,2;367064;5065972
3;"2T_1379";"Aosta";"AOSTA";2;;"Edifici artigianali e di servizio";1;1;1;2,5;10;0;3012;10;1;5;2;3;;5;"0";177;1;30;1;;1;1;20;5;;4;2;0;0;5310;0;5310;328;4;0,4;328,2;368253;5065705
3;"2T_1380";"Aosta";"QUART";2;;"Edifici agricoli e loro pertinenze";1;1;2,5;2,5;5;0;491;10;1;5;2;3;;5;"0";29;1;5;1;;1;1;5;3;;2;2;0;0;870;0;870;371;3;0,7;370,65;374338;5066744
3;"2T_1382";"Aosta";"POLLEIN";2;;"Edifici agricoli e loro pertinenze";1;1;1;2,5;5;0;405;10;1;5;2;3;;5;"0";24;1;5;1;;1;1;5;3;;2;2;0;0;720;0;720;152;4;0,4;152,4;372376;5065210
3;"2T_1383";"Aosta";"POLLEIN";2;;"Edifici residenziali";1;1;1;2,5;10;0;1683;10;1;5;2;3;;5;"0";99;1;5;1;;1;1;20;3;;2;2;0;0;2970;0;2970;209;4;0,4;209,4;373788;5065429
3;"2T_1384";"Aosta";"POLLEIN";2;;"Edifici agricoli e loro pertinenze";1;1;1;2,5;10;0;6862;10;1;5;2;3;;5;"0";404;1;5;1;;1;1;20;3;;2;2;0;0;12120;0;12120;209;4;0,4;209,4;373833;5065483
3;"2T_1385";"Aosta";"CHARVENSOD";2;;"Altro";1;1;1;2,5;10;0;4884;10;1;5;2;3;;5;"0";287;1;5;1;;1;1;10;3;;2;2;2;3;0;15000;0;185;4;0,4;185,4;369292;5064327
3;"2T_1386";"Aosta";"CHARVENSOD";2;;"Altro";1;1;1;2,5;10;0;7509;10;1;5;2;3;;5;"0";442;1;5;1;;1;1;10;3;;2;2;0;0;13260;15000;13260;185;4;0,4;185,4;369264;5064324
3;"2T_1387";"Aosta";"QUART";2;;"Edifici residenziali";1;1;1;2,5;5;0;350;10;1;5;2;3;;5;"0";21;1;5;1;;1;1;5;3;;2;2;0;0;630;0;630;152;4;0,4;152,4;375215;5066401
3;"2T_1388";"Aosta";"QUART";2;;"Edifici residenziali";1;1;2,5;2,5;5;0;429;10;1;5;2;3;;5;"0";25;1;5;1;;1;1;5;3;;2;2;0;0;750;0;750;371;3;0,7;370,65;376565;5066605
3;"2T_1389";"Aosta";"POLLEIN";1;;"Edifici industriali e loro pertinenze*";1;2,5;1;2,5;5;0;357;10;1;5;2;3;;5;"0";21;1;5;1;;1;1;20;3;;2;2;0;0;630;0;630;268;4;0,4;267,6;373053;5066000
3;"2T_1390";"Aosta";"SAINT-VINCENT";2;;"Edifici agricoli e loro pertinenze";1;1;2,5;2,5;5;0;200;10;1;5;2;3;;5;"0";12;1;5;1;;1;1;5;3;;2;2;0;0;360;0;360;371;3;0,7;370,65;394264;5066997
3;"2T_1391";"Aosta";"SAINT-VINCENT";2;;"Edifici agricoli e loro pertinenze";1;1;2,5;2,5;5;0;55;10;1;5;2;3;;5;"0";3;1;5;1;;1;1;5;5;;2;2;0;0;90;0;90;400;3;0,7;400,05;396157;5067505
3;"2T_1392";"Aosta";"SAINT-VINCENT";2;;"Edifici residenziali";1;1;2,5;2,5;10;0;1464;10;1;5;2;3;;5;"0";86;1;5;1;;1;1;20;5;;2;2;0;0;2580;0;2580;563;3;0,7;562,8;394735;5067730
3;"2T_1393";"Aosta";"SAINT-VINCENT";2;;"Edifici residenziali";1;1;1;2,5;5;0;184;10;1;5;2;3;;5;"0";11;1;5;1;;1;1;5;5;;2;2;0;0;330;0;330;169;4;0,4;169,2;394646;5067648
3;"2T_1394";"Aosta";"SAINT-VINCENT";2;;"Edifici residenziali";1;1;1;2,5;5;0;93;10;1;5;2;3;;5;"0";5;1;5;1;;1;1;5;5;;2;2;0;0;150;0;150;169;4;0,4;169,2;394617;5067639
3;"2T_1395";"Aosta";"SAINT-VINCENT";2;;"Edifici artigianali e di servizio";1;1;1;2,5;10;0;658;10;3;5;2;3;;5;"0";39;1;5;7;;3;1;5;5;;4;2;0;0;1170;7000;1170;421;4;0,4;421;395052;5067236
3;"2T_1396";"Aosta";"SAINT-VINCENT";2;;"Edifici artigianali e di servizio";1;2,5;1;2,5;10;0;646;10;1;5;2;3;;5;"0";38;1;5;1;;1;1;5;1;;2;2;0;0;1140;0;1140;202;4;0,4;201,6;395357;5066140
3;"2T_1398";"Aosta";"SAINT-VINCENT";2;;"Edifici agricoli e loro pertinenze";1;1;1;2,5;10;0;4359;10;1;5;2;3;;5;"0";256;1;5;1;;1;1;20;3;;2;2;0;0;7680;0;7680;209;4;0,4;209,4;395849;5065786
3;"2T_1399";"Aosta";"SAINT-VINCENT";2;;"Edifici residenziali";1;1;2,5;2,5;5;0;69;10;1;5;2;3;;5;"0";4;1;5;1;;1;1;5;5;;2;2;0;0;120;0;120;400;3;0,7;400,05;397191;5066837
3;"2T_1400";"Aosta";"SAINT-VINCENT";2;;"Edifici agricoli e loro pertinenze";1;1;2,5;2,5;5;0;50;10;1;5;2;3;;5;"0";3;1;5;1;;1;1;5;3;;2;2;0;0;90;0;90;371;3;0,7;370,65;396862;5067895
3;"2T_1401";"Aosta";"SAINT-VINCENT";2;;"Edifici residenziali";1;1;1;2,5;5;0;334;10;1;5;2;3;;5;"0";20;1;5;1;;1;1;5;5;;2;2;0;0;600;0;600;169;4;0,4;169,2;397195;5066714
3;"2T_1402";"Aosta";"SAINT-VINCENT";2;;"Edifici agricoli e loro pertinenze";1;1;2,5;2,5;5;0;78;10;1;5;2;3;;5;"0";5;1;5;1;;1;1;5;5;;2;2;0;0;150;0;150;400;3;0,7;400,05;394613;5067637
3;"2T_1403";"Aosta";"SAINT-VINCENT";2;;"Edifici agricoli e loro pertinenze";1;1;2,5;2,5;5;0;135;10;1;5;2;3;;5;"0";8;1;5;1;;1;1;5;5;;2;2;0;0;240;0;240;400;3;0,7;400,05;394657;5067658
3;"2T_1404";"Aosta";"SAINT-VINCENT";2;;"Edifici agricoli e loro pertinenze";1;1;2,5;2,5;5;0;99;10;1;5;2;3;;5;"0";6;1;5;1;;1;1;5;5;;2;2;0;0;180;0;180;400;3;0,7;400,05;394667;5067659
3;"2T_1405";"Aosta";"SAINT-VINCENT";2;;"Edifici agricoli e loro pertinenze";1;1;2,5;2,5;5;0;40;10;1;5;2;3;;5;"0";2;1;5;1;;1;1;5;3;;2;2;0;0;60;0;60;371;3;0,7;370,65;396856;5067900
3;"2T_1406";"Aosta";"SAINT-VINCENT";2;;"Edifici agricoli e loro pertinenze";1;1;2,5;2,5;5;0;97;10;1;5;2;3;;5;"0";6;1;5;1;;1;1;5;5;;2;2;0;0;180;0;180;400;3;0,7;400,05;395956;5068569
3;"2T_1407";"Aosta";"SAINT-VINCENT";2;;"Edifici agricoli e loro pertinenze";1;1;2,5;2,5;5;0;58;10;1;5;2;3;;5;"0";3;1;5;1;;1;1;5;5;;2;2;0;0;90;0;90;400;3;0,7;400,05;395923;5068565
3;"2T_1408";"Aosta";"SAINT-VINCENT";2;;"Edifici residenziali";1;1;2,5;2,5;5;0;168;10;1;5;2;3;;5;"0";10;1;5;1;;1;1;5;5;;2;2;0;0;300;0;300;400;3;0,7;400,05;395917;5068530
3;"2T_1409";"Aosta";"SAINT-VINCENT";2;;"Edifici residenziali";1;1;2,5;2,5;5;0;78;10;1;5;2;3;;5;"0";5;1;5;1;;1;1;5;5;;2;2;0;0;150;0;150;400;3;0,7;400,05;395863;5068483
3;"2T_1410";"Aosta";"SAINT-VINCENT";2;;"Edifici residenziali";1;1;2,5;2,5;5;0;72;10;1;5;2;3;;5;"0";4;1;5;1;;1;1;5;5;;2;2;0;0;120;0;120;400;3;0,7;400,05;395949;5068540
3;"2T_1411";"Aosta";"SAINT-VINCENT";2;;"Edifici artigianali e di servizio";1;1;2,5;2,5;5;0;418;10;1;5;2;3;;5;"0";25;1;30;1;;1;1;5;5;;2;2;0;0;750;0;750;584;3;0,7;583,8;396223;5067374
3;"2T_1412";"Aosta";"SAINT-VINCENT";2;;"Edifici residenziali";1;1;2,5;2,5;5;0;78;10;1;5;2;3;;5;"0";5;1;5;1;;1;1;5;5;;2;2;0;0;150;0;150;400;3;0,7;400,05;394805;5067416
3;"2T_1413";"Aosta";"CHAMPDEPRAZ";2;;"Edifici agricoli e loro pertinenze";1;1;2,5;2,5;5;0;100;10;1;5;2;3;;5;"0";6;1;5;1;;1;1;5;3;;2;2;0;0;180;0;180;371;3;0,7;370,65;395696;5059743
3;"2T_1414";"Aosta";"SAINT-VINCENT";2;;"Edifici residenziali";1;1;1;2,5;5;0;404;10;3;5;2;3;;5;"0";24;1;5;3;;1;1;5;5;;4;2;0;0;720;0;720;360;4;0,4;360;394817;5067372
3;"2T_1415";"Aosta";"VERRES";2;;"Edifici residenziali";1;1;2,5;2,5;5;0;275;10;1;5;2;3;;5;"0";16;1;30;1;;1;1;5;5;;4;2;0;0;480;0;480;657;3;0,7;657,3;397906;5058107
3;"2T_1416";"Aosta";"MORGEX";2;;"Edifici agricoli e loro pertinenze";1;1;1;2,5;10;0;6725;10;1;5;2;3;;5;"0";396;1;5;1;;1;1;20;3;;2;2;0;0;11880;0;11880;209;4;0,4;209,4;348496;5068312
